[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
logs/rom_token_engram_gate_l2_ga8_state3072_20260512_165307.txt
Experiment config: world_size=1 grad_accum_steps=8 bigram_vocab_size=251520 run_id=rom_token_engram_gate_l2_ga8_state3072_20260512_165307 device_capability=sm120 compile_model=0 plain_mlp_train=0 fused_ce_eval=0 rom_bigram=1 rom_token=1 rom_engram_gate=1 rom_write=1 rom_heads=6 rom_key_dim=4 rom_value_dim=128 rom_layer_only=2 rom_output_scale=1.0 rom_short_conv=0 rom_short_conv_kernel=4
Warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:18.9377 train_time:0ms step_avg:0.03ms
step:1/1480 train_time:742ms step_avg:742.10ms
step:59/1480 train_time:42603ms step_avg:722.09ms
step:60/1480 train_time:43329ms step_avg:722.16ms
step:61/1480 train_time:44047ms step_avg:722.08ms
step:62/1480 train_time:44773ms step_avg:722.15ms
step:63/1480 train_time:45490ms step_avg:722.07ms
step:64/1480 train_time:46216ms step_avg:722.13ms
step:65/1480 train_time:46934ms step_avg:722.07ms
step:66/1480 train_time:47660ms step_avg:722.13ms
step:67/1480 train_time:48378ms step_avg:722.06ms
step:68/1480 train_time:49103ms step_avg:722.11ms
step:69/1480 train_time:49822ms step_avg:722.05ms
step:70/1480 train_time:50548ms step_avg:722.11ms
step:71/1480 train_time:51265ms step_avg:722.05ms
step:72/1480 train_time:51991ms step_avg:722.09ms
step:73/1480 train_time:52708ms step_avg:722.03ms
step:74/1480 train_time:53433ms step_avg:722.07ms
step:75/1480 train_time:54151ms step_avg:722.01ms
step:76/1480 train_time:54877ms step_avg:722.07ms
step:77/1480 train_time:55595ms step_avg:722.01ms
step:78/1480 train_time:56321ms step_avg:722.06ms
step:79/1480 train_time:57038ms step_avg:722.00ms
step:80/1480 train_time:57763ms step_avg:722.04ms
step:81/1480 train_time:58480ms step_avg:721.98ms
step:82/1480 train_time:59206ms step_avg:722.02ms
step:83/1480 train_time:59924ms step_avg:721.97ms
step:84/1480 train_time:60649ms step_avg:722.01ms
step:85/1480 train_time:61367ms step_avg:721.96ms
step:86/1480 train_time:62092ms step_avg:722.00ms
step:87/1480 train_time:62810ms step_avg:721.95ms
step:88/1480 train_time:63535ms step_avg:721.99ms
step:89/1480 train_time:64252ms step_avg:721.93ms
step:90/1480 train_time:64976ms step_avg:721.96ms
step:91/1480 train_time:65695ms step_avg:721.92ms
step:92/1480 train_time:66420ms step_avg:721.96ms
step:93/1480 train_time:67138ms step_avg:721.91ms
step:94/1480 train_time:67863ms step_avg:721.95ms
step:95/1480 train_time:68581ms step_avg:721.91ms
step:96/1480 train_time:69307ms step_avg:721.95ms
step:97/1480 train_time:70025ms step_avg:721.90ms
step:98/1480 train_time:70750ms step_avg:721.94ms
step:99/1480 train_time:71468ms step_avg:721.90ms
step:100/1480 train_time:72194ms step_avg:721.94ms
step:101/1480 train_time:72911ms step_avg:721.89ms
step:102/1480 train_time:73637ms step_avg:721.93ms
step:103/1480 train_time:74354ms step_avg:721.89ms
step:104/1480 train_time:75080ms step_avg:721.93ms
step:105/1480 train_time:75799ms step_avg:721.90ms
step:106/1480 train_time:76524ms step_avg:721.93ms
step:107/1480 train_time:77243ms step_avg:721.89ms
step:108/1480 train_time:77968ms step_avg:721.93ms
step:109/1480 train_time:78686ms step_avg:721.89ms
step:110/1480 train_time:79412ms step_avg:721.93ms
step:111/1480 train_time:80131ms step_avg:721.90ms
step:112/1480 train_time:80856ms step_avg:721.93ms
step:113/1480 train_time:81574ms step_avg:721.89ms
step:114/1480 train_time:82300ms step_avg:721.93ms
step:115/1480 train_time:83017ms step_avg:721.89ms
step:116/1480 train_time:83742ms step_avg:721.92ms
step:117/1480 train_time:84460ms step_avg:721.88ms
step:118/1480 train_time:85186ms step_avg:721.92ms
step:119/1480 train_time:85904ms step_avg:721.88ms
step:120/1480 train_time:86630ms step_avg:721.92ms
step:121/1480 train_time:87348ms step_avg:721.89ms
step:122/1480 train_time:88074ms step_avg:721.92ms
step:123/1480 train_time:88792ms step_avg:721.89ms
step:124/1480 train_time:89518ms step_avg:721.92ms
step:125/1480 train_time:90237ms step_avg:721.90ms
step:126/1480 train_time:90963ms step_avg:721.93ms
step:127/1480 train_time:91681ms step_avg:721.90ms
step:128/1480 train_time:92408ms step_avg:721.94ms
step:129/1480 train_time:93126ms step_avg:721.90ms
step:130/1480 train_time:93850ms step_avg:721.93ms
step:131/1480 train_time:94568ms step_avg:721.89ms
step:132/1480 train_time:95294ms step_avg:721.92ms
step:133/1480 train_time:96012ms step_avg:721.90ms
step:134/1480 train_time:96737ms step_avg:721.92ms
step:135/1480 train_time:97455ms step_avg:721.89ms
step:136/1480 train_time:98181ms step_avg:721.92ms
step:137/1480 train_time:98898ms step_avg:721.88ms
step:138/1480 train_time:99623ms step_avg:721.91ms
step:139/1480 train_time:100342ms step_avg:721.88ms
step:140/1480 train_time:101067ms step_avg:721.91ms
step:141/1480 train_time:101784ms step_avg:721.87ms
step:142/1480 train_time:102509ms step_avg:721.90ms
step:143/1480 train_time:103227ms step_avg:721.87ms
step:144/1480 train_time:103952ms step_avg:721.89ms
step:145/1480 train_time:104670ms step_avg:721.86ms
step:146/1480 train_time:105396ms step_avg:721.89ms
step:147/1480 train_time:106114ms step_avg:721.86ms
step:148/1480 train_time:106839ms step_avg:721.89ms
step:149/1480 train_time:107557ms step_avg:721.86ms
step:150/1480 train_time:108282ms step_avg:721.88ms
step:151/1480 train_time:108999ms step_avg:721.85ms
step:152/1480 train_time:109725ms step_avg:721.88ms
step:153/1480 train_time:110442ms step_avg:721.85ms
step:154/1480 train_time:111168ms step_avg:721.87ms
step:155/1480 train_time:111885ms step_avg:721.84ms
step:156/1480 train_time:112611ms step_avg:721.86ms
step:157/1480 train_time:113328ms step_avg:721.83ms
step:158/1480 train_time:114053ms step_avg:721.86ms
step:159/1480 train_time:114771ms step_avg:721.83ms
step:160/1480 train_time:115496ms step_avg:721.85ms
step:161/1480 train_time:116213ms step_avg:721.82ms
step:162/1480 train_time:116937ms step_avg:721.83ms
step:163/1480 train_time:117654ms step_avg:721.80ms
step:164/1480 train_time:118379ms step_avg:721.83ms
step:165/1480 train_time:119097ms step_avg:721.80ms
step:166/1480 train_time:119822ms step_avg:721.82ms
step:167/1480 train_time:120540ms step_avg:721.80ms
step:168/1480 train_time:121265ms step_avg:721.82ms
step:169/1480 train_time:121983ms step_avg:721.79ms
step:170/1480 train_time:122709ms step_avg:721.81ms
step:171/1480 train_time:123426ms step_avg:721.79ms
step:172/1480 train_time:124152ms step_avg:721.82ms
step:173/1480 train_time:124870ms step_avg:721.79ms
step:174/1480 train_time:125595ms step_avg:721.81ms
step:175/1480 train_time:126312ms step_avg:721.79ms
step:176/1480 train_time:127038ms step_avg:721.80ms
step:177/1480 train_time:127755ms step_avg:721.78ms
step:178/1480 train_time:128480ms step_avg:721.80ms
step:179/1480 train_time:129197ms step_avg:721.77ms
step:180/1480 train_time:129922ms step_avg:721.79ms
step:181/1480 train_time:130640ms step_avg:721.77ms
step:182/1480 train_time:131365ms step_avg:721.78ms
step:183/1480 train_time:132081ms step_avg:721.76ms
step:184/1480 train_time:132806ms step_avg:721.77ms
step:185/1480 train_time:133523ms step_avg:721.75ms
step:186/1480 train_time:134248ms step_avg:721.77ms
step:187/1480 train_time:134966ms step_avg:721.74ms
step:188/1480 train_time:135691ms step_avg:721.76ms
step:189/1480 train_time:136408ms step_avg:721.74ms
step:190/1480 train_time:137134ms step_avg:721.76ms
step:191/1480 train_time:137851ms step_avg:721.74ms
step:192/1480 train_time:138577ms step_avg:721.76ms
step:193/1480 train_time:139294ms step_avg:721.73ms
step:194/1480 train_time:140019ms step_avg:721.75ms
step:195/1480 train_time:140736ms step_avg:721.73ms
step:196/1480 train_time:141461ms step_avg:721.74ms
step:197/1480 train_time:142179ms step_avg:721.72ms
step:198/1480 train_time:142904ms step_avg:721.74ms
step:199/1480 train_time:143622ms step_avg:721.72ms
step:200/1480 train_time:144347ms step_avg:721.73ms
step:201/1480 train_time:145065ms step_avg:721.71ms
step:202/1480 train_time:145790ms step_avg:721.73ms
step:203/1480 train_time:146508ms step_avg:721.71ms
step:204/1480 train_time:147233ms step_avg:721.73ms
step:205/1480 train_time:147950ms step_avg:721.71ms
step:206/1480 train_time:148676ms step_avg:721.73ms
step:207/1480 train_time:149393ms step_avg:721.71ms
step:208/1480 train_time:150118ms step_avg:721.72ms
step:209/1480 train_time:150835ms step_avg:721.70ms
step:210/1480 train_time:151560ms step_avg:721.71ms
step:211/1480 train_time:152277ms step_avg:721.69ms
step:212/1480 train_time:153002ms step_avg:721.71ms
step:213/1480 train_time:153720ms step_avg:721.69ms
step:214/1480 train_time:154446ms step_avg:721.71ms
step:215/1480 train_time:155164ms step_avg:721.69ms
step:216/1480 train_time:155891ms step_avg:721.72ms
step:217/1480 train_time:156610ms step_avg:721.70ms
step:218/1480 train_time:157336ms step_avg:721.72ms
step:219/1480 train_time:158054ms step_avg:721.71ms
step:220/1480 train_time:158781ms step_avg:721.73ms
step:221/1480 train_time:159500ms step_avg:721.72ms
step:222/1480 train_time:160226ms step_avg:721.74ms
step:223/1480 train_time:160945ms step_avg:721.73ms
step:224/1480 train_time:161672ms step_avg:721.75ms
step:225/1480 train_time:162390ms step_avg:721.73ms
step:226/1480 train_time:163117ms step_avg:721.76ms
step:227/1480 train_time:163835ms step_avg:721.74ms
step:228/1480 train_time:164562ms step_avg:721.76ms
step:229/1480 train_time:165280ms step_avg:721.75ms
step:230/1480 train_time:166006ms step_avg:721.77ms
step:231/1480 train_time:166725ms step_avg:721.75ms
step:232/1480 train_time:167451ms step_avg:721.77ms
step:233/1480 train_time:168170ms step_avg:721.76ms
step:234/1480 train_time:168896ms step_avg:721.78ms
step:235/1480 train_time:169614ms step_avg:721.76ms
step:236/1480 train_time:170341ms step_avg:721.79ms
step:237/1480 train_time:171060ms step_avg:721.77ms
step:238/1480 train_time:171786ms step_avg:721.79ms
step:239/1480 train_time:172504ms step_avg:721.78ms
step:240/1480 train_time:173231ms step_avg:721.79ms
step:241/1480 train_time:173948ms step_avg:721.78ms
step:242/1480 train_time:174674ms step_avg:721.79ms
step:243/1480 train_time:175392ms step_avg:721.78ms
step:244/1480 train_time:176117ms step_avg:721.79ms
step:245/1480 train_time:176836ms step_avg:721.78ms
step:246/1480 train_time:177562ms step_avg:721.80ms
step:247/1480 train_time:178279ms step_avg:721.78ms
step:248/1480 train_time:179004ms step_avg:721.79ms
step:249/1480 train_time:179721ms step_avg:721.77ms
step:250/1480 train_time:180446ms step_avg:721.79ms
step:250/1480 val_loss:8.5637 train_time:180447ms step_avg:721.79ms
step:251/1480 train_time:181168ms step_avg:721.79ms
step:252/1480 train_time:181896ms step_avg:721.81ms
step:253/1480 train_time:182616ms step_avg:721.80ms
step:254/1480 train_time:183344ms step_avg:721.83ms
step:255/1480 train_time:184064ms step_avg:721.82ms
step:256/1480 train_time:184790ms step_avg:721.83ms
step:257/1480 train_time:185507ms step_avg:721.82ms
step:258/1480 train_time:186232ms step_avg:721.83ms
step:259/1480 train_time:186950ms step_avg:721.81ms
step:260/1480 train_time:187675ms step_avg:721.83ms
step:261/1480 train_time:188393ms step_avg:721.81ms
step:262/1480 train_time:189118ms step_avg:721.83ms
step:263/1480 train_time:189836ms step_avg:721.81ms
step:264/1480 train_time:190562ms step_avg:721.83ms
step:265/1480 train_time:191280ms step_avg:721.81ms
step:266/1480 train_time:192005ms step_avg:721.82ms
step:267/1480 train_time:192723ms step_avg:721.81ms
step:268/1480 train_time:193448ms step_avg:721.82ms
step:269/1480 train_time:194165ms step_avg:721.80ms
step:270/1480 train_time:194891ms step_avg:721.82ms
step:271/1480 train_time:195609ms step_avg:721.80ms
step:272/1480 train_time:196333ms step_avg:721.81ms
step:273/1480 train_time:197052ms step_avg:721.80ms
step:274/1480 train_time:197777ms step_avg:721.81ms
step:275/1480 train_time:198494ms step_avg:721.80ms
step:276/1480 train_time:199220ms step_avg:721.81ms
step:277/1480 train_time:199939ms step_avg:721.80ms
step:278/1480 train_time:200664ms step_avg:721.81ms
step:279/1480 train_time:201382ms step_avg:721.80ms
step:280/1480 train_time:202107ms step_avg:721.81ms
step:281/1480 train_time:202825ms step_avg:721.80ms
step:282/1480 train_time:203550ms step_avg:721.81ms
step:283/1480 train_time:204268ms step_avg:721.79ms
step:284/1480 train_time:204993ms step_avg:721.81ms
step:285/1480 train_time:205711ms step_avg:721.79ms
step:286/1480 train_time:206437ms step_avg:721.81ms
step:287/1480 train_time:207156ms step_avg:721.80ms
step:288/1480 train_time:207882ms step_avg:721.81ms
step:289/1480 train_time:208600ms step_avg:721.80ms
step:290/1480 train_time:209326ms step_avg:721.81ms
step:291/1480 train_time:210045ms step_avg:721.80ms
step:292/1480 train_time:210772ms step_avg:721.82ms
step:293/1480 train_time:211491ms step_avg:721.81ms
step:294/1480 train_time:212217ms step_avg:721.83ms
step:295/1480 train_time:212936ms step_avg:721.82ms
step:296/1480 train_time:213662ms step_avg:721.83ms
step:297/1480 train_time:214380ms step_avg:721.82ms
step:298/1480 train_time:215107ms step_avg:721.84ms
step:299/1480 train_time:215825ms step_avg:721.82ms
step:300/1480 train_time:216551ms step_avg:721.84ms
step:301/1480 train_time:217269ms step_avg:721.82ms
step:302/1480 train_time:217994ms step_avg:721.83ms
step:303/1480 train_time:218711ms step_avg:721.82ms
step:304/1480 train_time:219437ms step_avg:721.83ms
step:305/1480 train_time:220155ms step_avg:721.82ms
step:306/1480 train_time:220881ms step_avg:721.83ms
step:307/1480 train_time:221601ms step_avg:721.83ms
step:308/1480 train_time:222326ms step_avg:721.84ms
step:309/1480 train_time:223044ms step_avg:721.83ms
step:310/1480 train_time:223770ms step_avg:721.84ms
step:311/1480 train_time:224489ms step_avg:721.83ms
step:312/1480 train_time:225216ms step_avg:721.84ms
step:313/1480 train_time:225934ms step_avg:721.83ms
step:314/1480 train_time:226659ms step_avg:721.84ms
step:315/1480 train_time:227376ms step_avg:721.83ms
step:316/1480 train_time:228101ms step_avg:721.84ms
step:317/1480 train_time:228818ms step_avg:721.82ms
step:318/1480 train_time:229543ms step_avg:721.83ms
step:319/1480 train_time:230260ms step_avg:721.82ms
step:320/1480 train_time:230986ms step_avg:721.83ms
step:321/1480 train_time:231704ms step_avg:721.82ms
step:322/1480 train_time:232429ms step_avg:721.83ms
step:323/1480 train_time:233147ms step_avg:721.82ms
step:324/1480 train_time:233873ms step_avg:721.83ms
step:325/1480 train_time:234590ms step_avg:721.82ms
step:326/1480 train_time:235316ms step_avg:721.83ms
step:327/1480 train_time:236033ms step_avg:721.81ms
step:328/1480 train_time:236757ms step_avg:721.82ms
step:329/1480 train_time:237475ms step_avg:721.81ms
step:330/1480 train_time:238200ms step_avg:721.82ms
step:331/1480 train_time:238918ms step_avg:721.81ms
step:332/1480 train_time:239643ms step_avg:721.82ms
step:333/1480 train_time:240360ms step_avg:721.80ms
step:334/1480 train_time:241086ms step_avg:721.81ms
step:335/1480 train_time:241803ms step_avg:721.80ms
step:336/1480 train_time:242528ms step_avg:721.81ms
step:337/1480 train_time:243245ms step_avg:721.80ms
step:338/1480 train_time:243970ms step_avg:721.81ms
step:339/1480 train_time:244688ms step_avg:721.79ms
step:340/1480 train_time:245414ms step_avg:721.81ms
step:341/1480 train_time:246131ms step_avg:721.79ms
step:342/1480 train_time:246857ms step_avg:721.80ms
step:343/1480 train_time:247574ms step_avg:721.79ms
step:344/1480 train_time:248299ms step_avg:721.80ms
step:345/1480 train_time:249017ms step_avg:721.79ms
step:346/1480 train_time:249742ms step_avg:721.80ms
step:347/1480 train_time:250460ms step_avg:721.79ms
step:348/1480 train_time:251186ms step_avg:721.80ms
step:349/1480 train_time:251903ms step_avg:721.79ms
step:350/1480 train_time:252629ms step_avg:721.80ms
step:351/1480 train_time:253346ms step_avg:721.78ms
step:352/1480 train_time:254072ms step_avg:721.80ms
step:353/1480 train_time:254791ms step_avg:721.79ms
step:354/1480 train_time:255518ms step_avg:721.80ms
step:355/1480 train_time:256237ms step_avg:721.80ms
step:356/1480 train_time:256964ms step_avg:721.81ms
step:357/1480 train_time:257682ms step_avg:721.80ms
step:358/1480 train_time:258407ms step_avg:721.81ms
step:359/1480 train_time:259125ms step_avg:721.80ms
step:360/1480 train_time:259851ms step_avg:721.81ms
step:361/1480 train_time:260569ms step_avg:721.80ms
step:362/1480 train_time:261295ms step_avg:721.81ms
step:363/1480 train_time:262012ms step_avg:721.80ms
step:364/1480 train_time:262737ms step_avg:721.80ms
step:365/1480 train_time:263454ms step_avg:721.79ms
step:366/1480 train_time:264180ms step_avg:721.80ms
step:367/1480 train_time:264897ms step_avg:721.79ms
step:368/1480 train_time:265623ms step_avg:721.80ms
step:369/1480 train_time:266341ms step_avg:721.79ms
step:370/1480 train_time:267066ms step_avg:721.80ms
step:371/1480 train_time:267784ms step_avg:721.79ms
step:372/1480 train_time:268510ms step_avg:721.80ms
step:373/1480 train_time:269229ms step_avg:721.79ms
step:374/1480 train_time:269954ms step_avg:721.80ms
step:375/1480 train_time:270672ms step_avg:721.79ms
step:376/1480 train_time:271398ms step_avg:721.80ms
step:377/1480 train_time:272115ms step_avg:721.79ms
step:378/1480 train_time:272840ms step_avg:721.80ms
step:379/1480 train_time:273558ms step_avg:721.79ms
step:380/1480 train_time:274284ms step_avg:721.80ms
step:381/1480 train_time:275002ms step_avg:721.79ms
step:382/1480 train_time:275728ms step_avg:721.80ms
step:383/1480 train_time:276445ms step_avg:721.79ms
step:384/1480 train_time:277171ms step_avg:721.80ms
step:385/1480 train_time:277891ms step_avg:721.79ms
step:386/1480 train_time:278619ms step_avg:721.81ms
step:387/1480 train_time:279338ms step_avg:721.80ms
step:388/1480 train_time:280066ms step_avg:721.82ms
step:389/1480 train_time:280785ms step_avg:721.81ms
step:390/1480 train_time:281512ms step_avg:721.82ms
step:391/1480 train_time:282230ms step_avg:721.82ms
step:392/1480 train_time:282957ms step_avg:721.83ms
step:393/1480 train_time:283676ms step_avg:721.82ms
step:394/1480 train_time:284403ms step_avg:721.83ms
step:395/1480 train_time:285123ms step_avg:721.83ms
step:396/1480 train_time:285850ms step_avg:721.84ms
step:397/1480 train_time:286569ms step_avg:721.84ms
step:398/1480 train_time:287296ms step_avg:721.85ms
step:399/1480 train_time:288015ms step_avg:721.84ms
step:400/1480 train_time:288742ms step_avg:721.85ms
step:401/1480 train_time:289461ms step_avg:721.85ms
step:402/1480 train_time:290188ms step_avg:721.86ms
step:403/1480 train_time:290906ms step_avg:721.85ms
step:404/1480 train_time:291633ms step_avg:721.86ms
step:405/1480 train_time:292351ms step_avg:721.85ms
step:406/1480 train_time:293077ms step_avg:721.86ms
step:407/1480 train_time:293796ms step_avg:721.86ms
step:408/1480 train_time:294521ms step_avg:721.87ms
step:409/1480 train_time:295240ms step_avg:721.86ms
step:410/1480 train_time:295967ms step_avg:721.87ms
step:411/1480 train_time:296687ms step_avg:721.87ms
step:412/1480 train_time:297414ms step_avg:721.88ms
step:413/1480 train_time:298133ms step_avg:721.87ms
step:414/1480 train_time:298861ms step_avg:721.89ms
step:415/1480 train_time:299582ms step_avg:721.89ms
step:416/1480 train_time:300309ms step_avg:721.90ms
step:417/1480 train_time:301028ms step_avg:721.89ms
step:418/1480 train_time:301755ms step_avg:721.90ms
step:419/1480 train_time:302474ms step_avg:721.90ms
step:420/1480 train_time:303201ms step_avg:721.91ms
step:421/1480 train_time:303920ms step_avg:721.90ms
step:422/1480 train_time:304647ms step_avg:721.91ms
step:423/1480 train_time:305366ms step_avg:721.91ms
step:424/1480 train_time:306093ms step_avg:721.92ms
step:425/1480 train_time:306812ms step_avg:721.91ms
step:426/1480 train_time:307540ms step_avg:721.92ms
step:427/1480 train_time:308259ms step_avg:721.92ms
step:428/1480 train_time:308986ms step_avg:721.93ms
step:429/1480 train_time:309706ms step_avg:721.92ms
step:430/1480 train_time:310433ms step_avg:721.94ms
step:431/1480 train_time:311152ms step_avg:721.93ms
step:432/1480 train_time:311879ms step_avg:721.94ms
step:433/1480 train_time:312598ms step_avg:721.94ms
step:434/1480 train_time:313324ms step_avg:721.95ms
step:435/1480 train_time:314044ms step_avg:721.94ms
step:436/1480 train_time:314772ms step_avg:721.95ms
step:437/1480 train_time:315492ms step_avg:721.95ms
step:438/1480 train_time:316219ms step_avg:721.96ms
step:439/1480 train_time:316939ms step_avg:721.96ms
step:440/1480 train_time:317666ms step_avg:721.97ms
step:441/1480 train_time:318386ms step_avg:721.96ms
step:442/1480 train_time:319113ms step_avg:721.97ms
step:443/1480 train_time:319832ms step_avg:721.97ms
step:444/1480 train_time:320559ms step_avg:721.98ms
step:445/1480 train_time:321279ms step_avg:721.98ms
step:446/1480 train_time:322007ms step_avg:721.99ms
step:447/1480 train_time:322726ms step_avg:721.98ms
step:448/1480 train_time:323454ms step_avg:721.99ms
step:449/1480 train_time:324173ms step_avg:721.99ms
step:450/1480 train_time:324901ms step_avg:722.00ms
step:451/1480 train_time:325621ms step_avg:722.00ms
step:452/1480 train_time:326349ms step_avg:722.01ms
step:453/1480 train_time:327068ms step_avg:722.00ms
step:454/1480 train_time:327795ms step_avg:722.02ms
step:455/1480 train_time:328515ms step_avg:722.01ms
step:456/1480 train_time:329242ms step_avg:722.02ms
step:457/1480 train_time:329962ms step_avg:722.02ms
step:458/1480 train_time:330689ms step_avg:722.03ms
step:459/1480 train_time:331409ms step_avg:722.02ms
step:460/1480 train_time:332139ms step_avg:722.04ms
step:461/1480 train_time:332861ms step_avg:722.04ms
step:462/1480 train_time:333590ms step_avg:722.06ms
step:463/1480 train_time:334307ms step_avg:722.04ms
step:464/1480 train_time:335031ms step_avg:722.05ms
step:465/1480 train_time:335747ms step_avg:722.04ms
step:466/1480 train_time:336471ms step_avg:722.04ms
step:467/1480 train_time:337188ms step_avg:722.03ms
step:468/1480 train_time:337912ms step_avg:722.03ms
step:469/1480 train_time:338629ms step_avg:722.02ms
step:470/1480 train_time:339353ms step_avg:722.03ms
step:471/1480 train_time:340069ms step_avg:722.02ms
step:472/1480 train_time:340794ms step_avg:722.02ms
step:473/1480 train_time:341510ms step_avg:722.01ms
step:474/1480 train_time:342234ms step_avg:722.01ms
step:475/1480 train_time:342951ms step_avg:722.00ms
step:476/1480 train_time:343675ms step_avg:722.01ms
step:477/1480 train_time:344392ms step_avg:722.00ms
step:478/1480 train_time:345116ms step_avg:722.00ms
step:479/1480 train_time:345833ms step_avg:721.99ms
step:480/1480 train_time:346557ms step_avg:721.99ms
step:481/1480 train_time:348032ms step_avg:723.56ms
step:482/1480 train_time:349510ms step_avg:725.12ms
step:483/1480 train_time:350977ms step_avg:726.66ms
step:484/1480 train_time:352455ms step_avg:728.21ms
step:485/1480 train_time:353924ms step_avg:729.74ms
step:486/1480 train_time:355399ms step_avg:731.27ms
step:487/1480 train_time:356869ms step_avg:732.79ms
step:488/1480 train_time:358347ms step_avg:734.32ms
step:489/1480 train_time:359814ms step_avg:735.82ms
step:490/1480 train_time:361291ms step_avg:737.33ms
step:491/1480 train_time:362759ms step_avg:738.82ms
step:492/1480 train_time:364236ms step_avg:740.32ms
step:493/1480 train_time:365705ms step_avg:741.80ms
step:494/1480 train_time:367184ms step_avg:743.29ms
step:495/1480 train_time:368655ms step_avg:744.76ms
step:496/1480 train_time:370135ms step_avg:746.24ms
step:497/1480 train_time:371608ms step_avg:747.70ms
step:498/1480 train_time:373090ms step_avg:749.18ms
step:499/1480 train_time:374561ms step_avg:750.62ms
step:500/1480 train_time:376042ms step_avg:752.08ms
step:500/1480 val_loss:7.2309 train_time:376042ms step_avg:752.08ms
step:501/1480 train_time:377513ms step_avg:753.52ms
step:502/1480 train_time:378991ms step_avg:754.96ms
step:503/1480 train_time:380461ms step_avg:756.38ms
