[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
logs/rom_bigram5_fused_mlp_blackwell_sm120_20260511_222749.txt
Experiment config: world_size=1 grad_accum_steps=8 bigram_vocab_size=251520 run_id=rom_bigram5_fused_mlp_blackwell_sm120_20260511_222749 device_capability=sm120 compile_model=0 plain_mlp_train=0 fused_ce_eval=0
Warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 478, 479, 480, 481, 958, 959, 960, 961, 1438, 1439, 1440, 1441] for warmup
Resetting Model
step:0/1480 val_loss:18.9383 train_time:0ms step_avg:0.03ms
step:1/1480 train_time:552ms step_avg:551.77ms
step:45/1480 train_time:25740ms step_avg:571.99ms
step:46/1480 train_time:26310ms step_avg:571.96ms
step:47/1480 train_time:26884ms step_avg:572.00ms
step:48/1480 train_time:27455ms step_avg:571.98ms
step:49/1480 train_time:28029ms step_avg:572.02ms
step:50/1480 train_time:28600ms step_avg:571.99ms
step:51/1480 train_time:29174ms step_avg:572.03ms
step:52/1480 train_time:29744ms step_avg:572.01ms
step:53/1480 train_time:30318ms step_avg:572.04ms
step:54/1480 train_time:30889ms step_avg:572.01ms
step:55/1480 train_time:31462ms step_avg:572.04ms
step:56/1480 train_time:32033ms step_avg:572.02ms
step:57/1480 train_time:32607ms step_avg:572.05ms
step:58/1480 train_time:33178ms step_avg:572.03ms
step:59/1480 train_time:33752ms step_avg:572.06ms
step:60/1480 train_time:34323ms step_avg:572.04ms
step:61/1480 train_time:34897ms step_avg:572.08ms
step:62/1480 train_time:35468ms step_avg:572.06ms
step:63/1480 train_time:36041ms step_avg:572.09ms
step:64/1480 train_time:36612ms step_avg:572.06ms
step:65/1480 train_time:37186ms step_avg:572.09ms
step:66/1480 train_time:37757ms step_avg:572.08ms
step:67/1480 train_time:38331ms step_avg:572.10ms
step:68/1480 train_time:38901ms step_avg:572.08ms
step:69/1480 train_time:39475ms step_avg:572.10ms
step:70/1480 train_time:40046ms step_avg:572.08ms
step:71/1480 train_time:40619ms step_avg:572.10ms
step:72/1480 train_time:41190ms step_avg:572.08ms
step:73/1480 train_time:41763ms step_avg:572.10ms
step:74/1480 train_time:42334ms step_avg:572.08ms
step:75/1480 train_time:42908ms step_avg:572.10ms
step:76/1480 train_time:43478ms step_avg:572.08ms
step:77/1480 train_time:44052ms step_avg:572.10ms
step:78/1480 train_time:44623ms step_avg:572.09ms
step:79/1480 train_time:45196ms step_avg:572.11ms
step:80/1480 train_time:45767ms step_avg:572.09ms
step:81/1480 train_time:46341ms step_avg:572.11ms
step:82/1480 train_time:46911ms step_avg:572.09ms
step:83/1480 train_time:47485ms step_avg:572.11ms
step:84/1480 train_time:48056ms step_avg:572.10ms
step:85/1480 train_time:48630ms step_avg:572.12ms
step:86/1480 train_time:49201ms step_avg:572.10ms
step:87/1480 train_time:49775ms step_avg:572.12ms
step:88/1480 train_time:50345ms step_avg:572.11ms
step:89/1480 train_time:50919ms step_avg:572.13ms
step:90/1480 train_time:51490ms step_avg:572.11ms
step:91/1480 train_time:52064ms step_avg:572.13ms
step:92/1480 train_time:52635ms step_avg:572.12ms
step:93/1480 train_time:53208ms step_avg:572.13ms
step:94/1480 train_time:53779ms step_avg:572.12ms
step:95/1480 train_time:54353ms step_avg:572.14ms
step:96/1480 train_time:54924ms step_avg:572.12ms
step:97/1480 train_time:55498ms step_avg:572.14ms
step:98/1480 train_time:56068ms step_avg:572.12ms
step:99/1480 train_time:56642ms step_avg:572.14ms
step:100/1480 train_time:57213ms step_avg:572.13ms
step:101/1480 train_time:57787ms step_avg:572.15ms
step:102/1480 train_time:58358ms step_avg:572.13ms
step:103/1480 train_time:58931ms step_avg:572.15ms
step:104/1480 train_time:59502ms step_avg:572.13ms
step:105/1480 train_time:60076ms step_avg:572.15ms
step:106/1480 train_time:60646ms step_avg:572.14ms
step:107/1480 train_time:61220ms step_avg:572.15ms
step:108/1480 train_time:61791ms step_avg:572.14ms
step:109/1480 train_time:62365ms step_avg:572.16ms
step:110/1480 train_time:62936ms step_avg:572.15ms
step:111/1480 train_time:63510ms step_avg:572.16ms
step:112/1480 train_time:64080ms step_avg:572.15ms
step:113/1480 train_time:64654ms step_avg:572.16ms
step:114/1480 train_time:65224ms step_avg:572.14ms
step:115/1480 train_time:65798ms step_avg:572.16ms
step:116/1480 train_time:66369ms step_avg:572.14ms
step:117/1480 train_time:66942ms step_avg:572.16ms
step:118/1480 train_time:67513ms step_avg:572.15ms
step:119/1480 train_time:68087ms step_avg:572.16ms
step:120/1480 train_time:68657ms step_avg:572.14ms
step:121/1480 train_time:69231ms step_avg:572.16ms
step:122/1480 train_time:69802ms step_avg:572.15ms
step:123/1480 train_time:70376ms step_avg:572.16ms
step:124/1480 train_time:70946ms step_avg:572.15ms
step:125/1480 train_time:71520ms step_avg:572.16ms
step:126/1480 train_time:72091ms step_avg:572.15ms
step:127/1480 train_time:72664ms step_avg:572.16ms
step:128/1480 train_time:73235ms step_avg:572.15ms
step:129/1480 train_time:73809ms step_avg:572.16ms
step:130/1480 train_time:74379ms step_avg:572.15ms
step:131/1480 train_time:74953ms step_avg:572.16ms
step:132/1480 train_time:75523ms step_avg:572.15ms
step:133/1480 train_time:76097ms step_avg:572.16ms
step:134/1480 train_time:76667ms step_avg:572.14ms
step:135/1480 train_time:77241ms step_avg:572.16ms
step:136/1480 train_time:77812ms step_avg:572.15ms
step:137/1480 train_time:78386ms step_avg:572.16ms
step:138/1480 train_time:78957ms step_avg:572.15ms
step:139/1480 train_time:79530ms step_avg:572.16ms
step:140/1480 train_time:80101ms step_avg:572.15ms
step:141/1480 train_time:80674ms step_avg:572.16ms
step:142/1480 train_time:81245ms step_avg:572.15ms
step:143/1480 train_time:81819ms step_avg:572.16ms
step:144/1480 train_time:82389ms step_avg:572.15ms
step:145/1480 train_time:82963ms step_avg:572.16ms
step:146/1480 train_time:83534ms step_avg:572.15ms
step:147/1480 train_time:84108ms step_avg:572.16ms
step:148/1480 train_time:84678ms step_avg:572.15ms
step:149/1480 train_time:85252ms step_avg:572.16ms
step:150/1480 train_time:85822ms step_avg:572.15ms
step:151/1480 train_time:86396ms step_avg:572.16ms
step:152/1480 train_time:86967ms step_avg:572.15ms
step:153/1480 train_time:87540ms step_avg:572.16ms
step:154/1480 train_time:88111ms step_avg:572.15ms
step:155/1480 train_time:88685ms step_avg:572.16ms
step:156/1480 train_time:89256ms step_avg:572.15ms
step:157/1480 train_time:89829ms step_avg:572.16ms
step:158/1480 train_time:90400ms step_avg:572.15ms
step:159/1480 train_time:90974ms step_avg:572.16ms
step:160/1480 train_time:91544ms step_avg:572.15ms
step:161/1480 train_time:92118ms step_avg:572.16ms
step:162/1480 train_time:92689ms step_avg:572.15ms
step:163/1480 train_time:93262ms step_avg:572.16ms
step:164/1480 train_time:93833ms step_avg:572.15ms
step:165/1480 train_time:94407ms step_avg:572.16ms
step:166/1480 train_time:94977ms step_avg:572.15ms
step:167/1480 train_time:95551ms step_avg:572.16ms
step:168/1480 train_time:96122ms step_avg:572.15ms
step:169/1480 train_time:96695ms step_avg:572.16ms
step:170/1480 train_time:97266ms step_avg:572.15ms
step:171/1480 train_time:97840ms step_avg:572.16ms
step:172/1480 train_time:98410ms step_avg:572.15ms
step:173/1480 train_time:98984ms step_avg:572.16ms
step:174/1480 train_time:99554ms step_avg:572.15ms
step:175/1480 train_time:100128ms step_avg:572.16ms
step:176/1480 train_time:100699ms step_avg:572.15ms
step:177/1480 train_time:101272ms step_avg:572.16ms
step:178/1480 train_time:101843ms step_avg:572.15ms
step:179/1480 train_time:102416ms step_avg:572.16ms
step:180/1480 train_time:102987ms step_avg:572.15ms
step:181/1480 train_time:103560ms step_avg:572.16ms
step:182/1480 train_time:104131ms step_avg:572.15ms
step:183/1480 train_time:104704ms step_avg:572.15ms
step:184/1480 train_time:105275ms step_avg:572.14ms
step:185/1480 train_time:105849ms step_avg:572.16ms
step:186/1480 train_time:106419ms step_avg:572.15ms
step:187/1480 train_time:106993ms step_avg:572.16ms
step:188/1480 train_time:107564ms step_avg:572.15ms
step:189/1480 train_time:108138ms step_avg:572.16ms
step:190/1480 train_time:108708ms step_avg:572.15ms
step:191/1480 train_time:109282ms step_avg:572.16ms
step:192/1480 train_time:109853ms step_avg:572.15ms
step:193/1480 train_time:110427ms step_avg:572.16ms
step:194/1480 train_time:110997ms step_avg:572.15ms
step:195/1480 train_time:111571ms step_avg:572.16ms
step:196/1480 train_time:112142ms step_avg:572.15ms
step:197/1480 train_time:112715ms step_avg:572.16ms
step:198/1480 train_time:113286ms step_avg:572.15ms
step:199/1480 train_time:113859ms step_avg:572.16ms
step:200/1480 train_time:114430ms step_avg:572.15ms
step:201/1480 train_time:115004ms step_avg:572.16ms
step:202/1480 train_time:115575ms step_avg:572.15ms
step:203/1480 train_time:116148ms step_avg:572.16ms
step:204/1480 train_time:116719ms step_avg:572.15ms
step:205/1480 train_time:117293ms step_avg:572.16ms
step:206/1480 train_time:117863ms step_avg:572.15ms
step:207/1480 train_time:118437ms step_avg:572.16ms
step:208/1480 train_time:119007ms step_avg:572.15ms
step:209/1480 train_time:119581ms step_avg:572.16ms
step:210/1480 train_time:120152ms step_avg:572.15ms
step:211/1480 train_time:120726ms step_avg:572.16ms
step:212/1480 train_time:121296ms step_avg:572.15ms
step:213/1480 train_time:121870ms step_avg:572.16ms
step:214/1480 train_time:122441ms step_avg:572.15ms
step:215/1480 train_time:123015ms step_avg:572.16ms
step:216/1480 train_time:123586ms step_avg:572.16ms
step:217/1480 train_time:124160ms step_avg:572.16ms
step:218/1480 train_time:124730ms step_avg:572.16ms
step:219/1480 train_time:125304ms step_avg:572.16ms
step:220/1480 train_time:125874ms step_avg:572.16ms
step:221/1480 train_time:126448ms step_avg:572.16ms
step:222/1480 train_time:127018ms step_avg:572.15ms
step:223/1480 train_time:127593ms step_avg:572.16ms
step:224/1480 train_time:128164ms step_avg:572.16ms
step:225/1480 train_time:128737ms step_avg:572.17ms
step:226/1480 train_time:129308ms step_avg:572.16ms
step:227/1480 train_time:129882ms step_avg:572.17ms
step:228/1480 train_time:130452ms step_avg:572.16ms
step:229/1480 train_time:131026ms step_avg:572.17ms
step:230/1480 train_time:131597ms step_avg:572.16ms
step:231/1480 train_time:132171ms step_avg:572.17ms
step:232/1480 train_time:132741ms step_avg:572.16ms
step:233/1480 train_time:133315ms step_avg:572.17ms
step:234/1480 train_time:133886ms step_avg:572.16ms
step:235/1480 train_time:134459ms step_avg:572.17ms
step:236/1480 train_time:135030ms step_avg:572.16ms
step:237/1480 train_time:135604ms step_avg:572.17ms
step:238/1480 train_time:136175ms step_avg:572.16ms
step:239/1480 train_time:136748ms step_avg:572.17ms
step:240/1480 train_time:137319ms step_avg:572.16ms
step:241/1480 train_time:137892ms step_avg:572.17ms
step:242/1480 train_time:138463ms step_avg:572.16ms
step:243/1480 train_time:139036ms step_avg:572.17ms
step:244/1480 train_time:139606ms step_avg:572.16ms
step:245/1480 train_time:140180ms step_avg:572.16ms
step:246/1480 train_time:140751ms step_avg:572.16ms
step:247/1480 train_time:141325ms step_avg:572.16ms
step:248/1480 train_time:141895ms step_avg:572.16ms
step:249/1480 train_time:142469ms step_avg:572.16ms
step:250/1480 train_time:143040ms step_avg:572.16ms
step:250/1480 val_loss:8.5367 train_time:143083ms step_avg:572.33ms
step:251/1480 train_time:143613ms step_avg:572.17ms
step:252/1480 train_time:144184ms step_avg:572.16ms
step:253/1480 train_time:144757ms step_avg:572.16ms
step:254/1480 train_time:145328ms step_avg:572.16ms
step:255/1480 train_time:145901ms step_avg:572.16ms
step:256/1480 train_time:146472ms step_avg:572.16ms
step:257/1480 train_time:147046ms step_avg:572.16ms
step:258/1480 train_time:147616ms step_avg:572.16ms
step:259/1480 train_time:148190ms step_avg:572.16ms
step:260/1480 train_time:148760ms step_avg:572.16ms
step:261/1480 train_time:149334ms step_avg:572.16ms
step:262/1480 train_time:149905ms step_avg:572.16ms
step:263/1480 train_time:150479ms step_avg:572.16ms
step:264/1480 train_time:151049ms step_avg:572.16ms
step:265/1480 train_time:151623ms step_avg:572.16ms
step:266/1480 train_time:152194ms step_avg:572.16ms
step:267/1480 train_time:152767ms step_avg:572.16ms
step:268/1480 train_time:153338ms step_avg:572.16ms
step:269/1480 train_time:153912ms step_avg:572.16ms
step:270/1480 train_time:154482ms step_avg:572.16ms
step:271/1480 train_time:155056ms step_avg:572.16ms
step:272/1480 train_time:155626ms step_avg:572.16ms
step:273/1480 train_time:156200ms step_avg:572.16ms
step:274/1480 train_time:156770ms step_avg:572.15ms
step:275/1480 train_time:157344ms step_avg:572.16ms
step:276/1480 train_time:157914ms step_avg:572.15ms
step:277/1480 train_time:158487ms step_avg:572.16ms
step:278/1480 train_time:159057ms step_avg:572.15ms
step:279/1480 train_time:159631ms step_avg:572.15ms
step:280/1480 train_time:160201ms step_avg:572.15ms
step:281/1480 train_time:160774ms step_avg:572.15ms
step:282/1480 train_time:161345ms step_avg:572.14ms
step:283/1480 train_time:161919ms step_avg:572.15ms
step:284/1480 train_time:162489ms step_avg:572.14ms
step:285/1480 train_time:163062ms step_avg:572.15ms
step:286/1480 train_time:163633ms step_avg:572.14ms
step:287/1480 train_time:164206ms step_avg:572.15ms
step:288/1480 train_time:164776ms step_avg:572.14ms
step:289/1480 train_time:165350ms step_avg:572.15ms
step:290/1480 train_time:165920ms step_avg:572.14ms
step:291/1480 train_time:166494ms step_avg:572.14ms
step:292/1480 train_time:167065ms step_avg:572.14ms
step:293/1480 train_time:167638ms step_avg:572.14ms
step:294/1480 train_time:168209ms step_avg:572.14ms
step:295/1480 train_time:168782ms step_avg:572.14ms
step:296/1480 train_time:169352ms step_avg:572.14ms
step:297/1480 train_time:169926ms step_avg:572.14ms
step:298/1480 train_time:170496ms step_avg:572.14ms
step:299/1480 train_time:171070ms step_avg:572.14ms
step:300/1480 train_time:171640ms step_avg:572.13ms
step:301/1480 train_time:172214ms step_avg:572.14ms
step:302/1480 train_time:172784ms step_avg:572.13ms
step:303/1480 train_time:173358ms step_avg:572.14ms
step:304/1480 train_time:173928ms step_avg:572.13ms
step:305/1480 train_time:174501ms step_avg:572.14ms
step:306/1480 train_time:175072ms step_avg:572.13ms
step:307/1480 train_time:175645ms step_avg:572.13ms
step:308/1480 train_time:176215ms step_avg:572.13ms
step:309/1480 train_time:176789ms step_avg:572.13ms
step:310/1480 train_time:177360ms step_avg:572.13ms
step:311/1480 train_time:177933ms step_avg:572.13ms
step:312/1480 train_time:178503ms step_avg:572.13ms
step:313/1480 train_time:179076ms step_avg:572.13ms
step:314/1480 train_time:179647ms step_avg:572.12ms
step:315/1480 train_time:180221ms step_avg:572.13ms
step:316/1480 train_time:180791ms step_avg:572.12ms
step:317/1480 train_time:181365ms step_avg:572.13ms
step:318/1480 train_time:181935ms step_avg:572.12ms
step:319/1480 train_time:182509ms step_avg:572.13ms
step:320/1480 train_time:183079ms step_avg:572.12ms
step:321/1480 train_time:183653ms step_avg:572.13ms
step:322/1480 train_time:184223ms step_avg:572.12ms
step:323/1480 train_time:184796ms step_avg:572.12ms
step:324/1480 train_time:185367ms step_avg:572.12ms
step:325/1480 train_time:185940ms step_avg:572.12ms
step:326/1480 train_time:186510ms step_avg:572.12ms
step:327/1480 train_time:187084ms step_avg:572.12ms
step:328/1480 train_time:187654ms step_avg:572.12ms
step:329/1480 train_time:188228ms step_avg:572.12ms
step:330/1480 train_time:188798ms step_avg:572.12ms
step:331/1480 train_time:189372ms step_avg:572.12ms
step:332/1480 train_time:189942ms step_avg:572.11ms
step:333/1480 train_time:190516ms step_avg:572.12ms
step:334/1480 train_time:191086ms step_avg:572.11ms
step:335/1480 train_time:191659ms step_avg:572.12ms
step:336/1480 train_time:192230ms step_avg:572.11ms
step:337/1480 train_time:192803ms step_avg:572.12ms
step:338/1480 train_time:193374ms step_avg:572.11ms
step:339/1480 train_time:193947ms step_avg:572.12ms
step:340/1480 train_time:194518ms step_avg:572.11ms
step:341/1480 train_time:195091ms step_avg:572.12ms
step:342/1480 train_time:195662ms step_avg:572.11ms
step:343/1480 train_time:196236ms step_avg:572.12ms
step:344/1480 train_time:196806ms step_avg:572.11ms
step:345/1480 train_time:197380ms step_avg:572.11ms
step:346/1480 train_time:197950ms step_avg:572.11ms
step:347/1480 train_time:198524ms step_avg:572.12ms
step:348/1480 train_time:199095ms step_avg:572.11ms
step:349/1480 train_time:199668ms step_avg:572.12ms
step:350/1480 train_time:200238ms step_avg:572.11ms
step:351/1480 train_time:200812ms step_avg:572.11ms
step:352/1480 train_time:201382ms step_avg:572.11ms
step:353/1480 train_time:201956ms step_avg:572.11ms
step:354/1480 train_time:202527ms step_avg:572.11ms
step:355/1480 train_time:203100ms step_avg:572.11ms
step:356/1480 train_time:203671ms step_avg:572.11ms
step:357/1480 train_time:204245ms step_avg:572.11ms
step:358/1480 train_time:204815ms step_avg:572.11ms
step:359/1480 train_time:205389ms step_avg:572.11ms
step:360/1480 train_time:205959ms step_avg:572.11ms
step:361/1480 train_time:206533ms step_avg:572.11ms
step:362/1480 train_time:207103ms step_avg:572.11ms
step:363/1480 train_time:207677ms step_avg:572.11ms
step:364/1480 train_time:208247ms step_avg:572.11ms
step:365/1480 train_time:208821ms step_avg:572.11ms
step:366/1480 train_time:209395ms step_avg:572.12ms
step:367/1480 train_time:209965ms step_avg:572.11ms
step:368/1480 train_time:210536ms step_avg:572.11ms
step:369/1480 train_time:211109ms step_avg:572.11ms
step:370/1480 train_time:211685ms step_avg:572.12ms
step:371/1480 train_time:212257ms step_avg:572.12ms
step:372/1480 train_time:212830ms step_avg:572.12ms
step:373/1480 train_time:213400ms step_avg:572.12ms
step:374/1480 train_time:213970ms step_avg:572.11ms
step:375/1480 train_time:214544ms step_avg:572.12ms
step:376/1480 train_time:215114ms step_avg:572.11ms
step:377/1480 train_time:215688ms step_avg:572.12ms
step:378/1480 train_time:216258ms step_avg:572.11ms
step:379/1480 train_time:216831ms step_avg:572.11ms
step:380/1480 train_time:217402ms step_avg:572.11ms
step:381/1480 train_time:217976ms step_avg:572.11ms
step:382/1480 train_time:218547ms step_avg:572.11ms
step:383/1480 train_time:219120ms step_avg:572.12ms
step:384/1480 train_time:219691ms step_avg:572.11ms
step:385/1480 train_time:220264ms step_avg:572.12ms
step:386/1480 train_time:220835ms step_avg:572.11ms
step:387/1480 train_time:221408ms step_avg:572.11ms
step:388/1480 train_time:221980ms step_avg:572.11ms
step:389/1480 train_time:222552ms step_avg:572.11ms
step:390/1480 train_time:223123ms step_avg:572.11ms
step:391/1480 train_time:223696ms step_avg:572.11ms
step:392/1480 train_time:224267ms step_avg:572.11ms
step:393/1480 train_time:224841ms step_avg:572.11ms
step:394/1480 train_time:225411ms step_avg:572.11ms
step:395/1480 train_time:225985ms step_avg:572.11ms
step:396/1480 train_time:226555ms step_avg:572.11ms
step:397/1480 train_time:227129ms step_avg:572.11ms
step:398/1480 train_time:227700ms step_avg:572.11ms
step:399/1480 train_time:228273ms step_avg:572.11ms
step:400/1480 train_time:228845ms step_avg:572.11ms
step:401/1480 train_time:229418ms step_avg:572.11ms
step:402/1480 train_time:229988ms step_avg:572.11ms
step:403/1480 train_time:230562ms step_avg:572.11ms
step:404/1480 train_time:231132ms step_avg:572.11ms
step:405/1480 train_time:231706ms step_avg:572.11ms
step:406/1480 train_time:232276ms step_avg:572.11ms
step:407/1480 train_time:232850ms step_avg:572.11ms
step:408/1480 train_time:233421ms step_avg:572.11ms
step:409/1480 train_time:233998ms step_avg:572.12ms
step:410/1480 train_time:234566ms step_avg:572.11ms
step:411/1480 train_time:235140ms step_avg:572.12ms
step:412/1480 train_time:235710ms step_avg:572.11ms
step:413/1480 train_time:236284ms step_avg:572.12ms
step:414/1480 train_time:236855ms step_avg:572.11ms
step:415/1480 train_time:237429ms step_avg:572.12ms
step:416/1480 train_time:237999ms step_avg:572.11ms
step:417/1480 train_time:238573ms step_avg:572.12ms
step:418/1480 train_time:239143ms step_avg:572.11ms
step:419/1480 train_time:239717ms step_avg:572.12ms
step:420/1480 train_time:240288ms step_avg:572.11ms
step:421/1480 train_time:240862ms step_avg:572.12ms
step:422/1480 train_time:241432ms step_avg:572.11ms
step:423/1480 train_time:242006ms step_avg:572.12ms
step:424/1480 train_time:242576ms step_avg:572.11ms
step:425/1480 train_time:243150ms step_avg:572.12ms
step:426/1480 train_time:243720ms step_avg:572.11ms
step:427/1480 train_time:244294ms step_avg:572.12ms
step:428/1480 train_time:244864ms step_avg:572.11ms
step:429/1480 train_time:245438ms step_avg:572.12ms
step:430/1480 train_time:246008ms step_avg:572.11ms
step:431/1480 train_time:246582ms step_avg:572.12ms
step:432/1480 train_time:247153ms step_avg:572.11ms
step:433/1480 train_time:247726ms step_avg:572.12ms
step:434/1480 train_time:248297ms step_avg:572.11ms
step:435/1480 train_time:248871ms step_avg:572.12ms
step:436/1480 train_time:249442ms step_avg:572.12ms
step:437/1480 train_time:250016ms step_avg:572.12ms
step:438/1480 train_time:250586ms step_avg:572.11ms
step:439/1480 train_time:251169ms step_avg:572.14ms
step:440/1480 train_time:251731ms step_avg:572.11ms
step:441/1480 train_time:252304ms step_avg:572.12ms
step:442/1480 train_time:252875ms step_avg:572.12ms
step:443/1480 train_time:253449ms step_avg:572.12ms
step:444/1480 train_time:254020ms step_avg:572.12ms
step:445/1480 train_time:254594ms step_avg:572.12ms
step:446/1480 train_time:255165ms step_avg:572.12ms
step:447/1480 train_time:255738ms step_avg:572.12ms
step:448/1480 train_time:256308ms step_avg:572.12ms
step:449/1480 train_time:256882ms step_avg:572.12ms
step:450/1480 train_time:257452ms step_avg:572.12ms
step:451/1480 train_time:258026ms step_avg:572.12ms
step:452/1480 train_time:258596ms step_avg:572.12ms
step:453/1480 train_time:259169ms step_avg:572.12ms
step:454/1480 train_time:259740ms step_avg:572.11ms
step:455/1480 train_time:260313ms step_avg:572.12ms
step:456/1480 train_time:260884ms step_avg:572.11ms
step:457/1480 train_time:261457ms step_avg:572.12ms
step:458/1480 train_time:262028ms step_avg:572.11ms
step:459/1480 train_time:262601ms step_avg:572.12ms
step:460/1480 train_time:263172ms step_avg:572.11ms
step:461/1480 train_time:263745ms step_avg:572.11ms
step:462/1480 train_time:264315ms step_avg:572.11ms
step:463/1480 train_time:264889ms step_avg:572.11ms
step:464/1480 train_time:265460ms step_avg:572.11ms
step:465/1480 train_time:266033ms step_avg:572.11ms
step:466/1480 train_time:266604ms step_avg:572.11ms
step:467/1480 train_time:267177ms step_avg:572.11ms
step:468/1480 train_time:267748ms step_avg:572.11ms
step:469/1480 train_time:268321ms step_avg:572.11ms
step:470/1480 train_time:268892ms step_avg:572.11ms
step:471/1480 train_time:269465ms step_avg:572.11ms
step:472/1480 train_time:270035ms step_avg:572.11ms
step:473/1480 train_time:270609ms step_avg:572.11ms
step:474/1480 train_time:271179ms step_avg:572.11ms
step:475/1480 train_time:271753ms step_avg:572.11ms
step:476/1480 train_time:272323ms step_avg:572.11ms
step:477/1480 train_time:272896ms step_avg:572.11ms
step:478/1480 train_time:273467ms step_avg:572.11ms
step:479/1480 train_time:274041ms step_avg:572.11ms
step:480/1480 train_time:274611ms step_avg:572.11ms
step:481/1480 train_time:275795ms step_avg:573.38ms
step:482/1480 train_time:277002ms step_avg:574.69ms
step:483/1480 train_time:278211ms step_avg:576.01ms
step:484/1480 train_time:279419ms step_avg:577.31ms
step:485/1480 train_time:280628ms step_avg:578.62ms
step:486/1480 train_time:281833ms step_avg:579.90ms
step:487/1480 train_time:283044ms step_avg:581.20ms
step:488/1480 train_time:284251ms step_avg:582.48ms
step:489/1480 train_time:285461ms step_avg:583.76ms
step:490/1480 train_time:286667ms step_avg:585.03ms
step:491/1480 train_time:287877ms step_avg:586.31ms
step:492/1480 train_time:289084ms step_avg:587.57ms
step:493/1480 train_time:290294ms step_avg:588.83ms
step:494/1480 train_time:291502ms step_avg:590.08ms
step:495/1480 train_time:292712ms step_avg:591.34ms
step:496/1480 train_time:293918ms step_avg:592.58ms
step:497/1480 train_time:295128ms step_avg:593.82ms
step:498/1480 train_time:296335ms step_avg:595.05ms
step:499/1480 train_time:297545ms step_avg:596.28ms
step:500/1480 train_time:298752ms step_avg:597.50ms
step:500/1480 val_loss:7.2143 train_time:298828ms step_avg:597.66ms
step:501/1480 train_time:299963ms step_avg:598.73ms
step:502/1480 train_time:301170ms step_avg:599.94ms
step:503/1480 train_time:302379ms step_avg:601.15ms
step:504/1480 train_time:303586ms step_avg:602.35ms
step:505/1480 train_time:304795ms step_avg:603.55ms
step:506/1480 train_time:306002ms step_avg:604.75ms
step:507/1480 train_time:307212ms step_avg:605.94ms
step:508/1480 train_time:308421ms step_avg:607.13ms
step:509/1480 train_time:309631ms step_avg:608.31ms
step:510/1480 train_time:310839ms step_avg:609.49ms
step:511/1480 train_time:312049ms step_avg:610.66ms
