[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
logs/engram_l2_bf5_dim768_h8_ng3_500_20260512_232905.txt
Experiment config: world_size=1 grad_accum_steps=8 bigram_vocab_size=251520 run_id=engram_l2_bf5_dim768_h8_ng3_500_20260512_232905 device_capability=sm120 compile_model=0 plain_mlp_train=0 fused_ce_eval=0 rom_bigram=0 engram_bigram=1 rom_token=0 rom_engram_gate=0 rom_write=0 rom_heads=6 rom_key_dim=4 rom_value_dim=16 rom_mqa=0 rom_layer_only=2 rom_output_scale=1.0 rom_short_conv=0 rom_short_conv_kernel=4 rom_state_sparse_embedding=0 rom_state_sparse_adam=0 rom_state_sparse_sgd=0 rom_sparse_adam_lr_mul=5.0 rom_sparse_adam_beta2=0.95 rom_sparse_sgd_lr_mul=5.0 rom_sparse_sgd_momentum=0.9 rom_table_nonemb_mult=0.0 engram_dim=768 engram_heads=8 engram_max_ngram=3 engram_short_conv_kernel=4 engram_hash_seed=0 rom_non_embedding_params= rom_target_state_params=
Warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 165, 166, 167, 168, 331, 332, 333, 334, 498, 499, 500] for warmup
Resetting Model
step:0/500 val_loss:18.9387 train_time:0ms step_avg:0.03ms
step:1/500 train_time:553ms step_avg:552.68ms
step:73/500 train_time:42216ms step_avg:578.30ms
step:74/500 train_time:42792ms step_avg:578.28ms
step:75/500 train_time:43373ms step_avg:578.30ms
step:76/500 train_time:43949ms step_avg:578.28ms
step:77/500 train_time:44529ms step_avg:578.30ms
step:78/500 train_time:45106ms step_avg:578.28ms
step:79/500 train_time:45686ms step_avg:578.31ms
step:80/500 train_time:46263ms step_avg:578.29ms
step:81/500 train_time:46843ms step_avg:578.31ms
step:82/500 train_time:47420ms step_avg:578.29ms
step:83/500 train_time:48000ms step_avg:578.31ms
step:84/500 train_time:48577ms step_avg:578.29ms
step:85/500 train_time:49157ms step_avg:578.32ms
step:86/500 train_time:49734ms step_avg:578.30ms
step:87/500 train_time:50314ms step_avg:578.32ms
step:88/500 train_time:50891ms step_avg:578.30ms
step:89/500 train_time:51471ms step_avg:578.32ms
step:90/500 train_time:52047ms step_avg:578.30ms
step:91/500 train_time:52627ms step_avg:578.32ms
step:92/500 train_time:53204ms step_avg:578.31ms
step:93/500 train_time:53784ms step_avg:578.33ms
step:94/500 train_time:54361ms step_avg:578.31ms
step:95/500 train_time:54941ms step_avg:578.33ms
step:96/500 train_time:55518ms step_avg:578.31ms
step:97/500 train_time:56098ms step_avg:578.33ms
step:98/500 train_time:56675ms step_avg:578.31ms
step:99/500 train_time:57255ms step_avg:578.33ms
step:100/500 train_time:57831ms step_avg:578.31ms
step:101/500 train_time:58411ms step_avg:578.33ms
step:102/500 train_time:58988ms step_avg:578.32ms
step:103/500 train_time:59568ms step_avg:578.33ms
step:104/500 train_time:60145ms step_avg:578.32ms
step:105/500 train_time:60725ms step_avg:578.33ms
step:106/500 train_time:61301ms step_avg:578.31ms
step:107/500 train_time:61881ms step_avg:578.33ms
step:108/500 train_time:62458ms step_avg:578.32ms
step:109/500 train_time:63038ms step_avg:578.33ms
step:110/500 train_time:63615ms step_avg:578.32ms
step:111/500 train_time:64195ms step_avg:578.34ms
step:112/500 train_time:64772ms step_avg:578.32ms
step:113/500 train_time:65352ms step_avg:578.33ms
step:114/500 train_time:65928ms step_avg:578.32ms
step:115/500 train_time:66508ms step_avg:578.33ms
step:116/500 train_time:67085ms step_avg:578.32ms
step:117/500 train_time:67665ms step_avg:578.33ms
step:118/500 train_time:68242ms step_avg:578.32ms
step:119/500 train_time:68822ms step_avg:578.34ms
step:120/500 train_time:69399ms step_avg:578.32ms
step:121/500 train_time:69979ms step_avg:578.34ms
step:122/500 train_time:70555ms step_avg:578.32ms
step:123/500 train_time:71136ms step_avg:578.34ms
step:124/500 train_time:71712ms step_avg:578.32ms
step:125/500 train_time:72292ms step_avg:578.34ms
step:126/500 train_time:72869ms step_avg:578.33ms
step:127/500 train_time:73449ms step_avg:578.34ms
step:128/500 train_time:74026ms step_avg:578.33ms
step:129/500 train_time:74606ms step_avg:578.34ms
step:130/500 train_time:75182ms step_avg:578.33ms
step:131/500 train_time:75762ms step_avg:578.34ms
step:132/500 train_time:76339ms step_avg:578.33ms
step:133/500 train_time:76919ms step_avg:578.34ms
step:134/500 train_time:77496ms step_avg:578.33ms
step:135/500 train_time:78076ms step_avg:578.34ms
step:136/500 train_time:78652ms step_avg:578.33ms
step:137/500 train_time:79232ms step_avg:578.34ms
step:138/500 train_time:79809ms step_avg:578.33ms
step:139/500 train_time:80389ms step_avg:578.34ms
step:140/500 train_time:80966ms step_avg:578.33ms
step:141/500 train_time:81546ms step_avg:578.34ms
step:142/500 train_time:82122ms step_avg:578.33ms
step:143/500 train_time:82702ms step_avg:578.34ms
step:144/500 train_time:83279ms step_avg:578.32ms
step:145/500 train_time:83859ms step_avg:578.34ms
step:146/500 train_time:84435ms step_avg:578.32ms
step:147/500 train_time:85015ms step_avg:578.33ms
step:148/500 train_time:85592ms step_avg:578.32ms
step:149/500 train_time:86171ms step_avg:578.33ms
step:150/500 train_time:86748ms step_avg:578.32ms
step:151/500 train_time:87328ms step_avg:578.33ms
step:152/500 train_time:87905ms step_avg:578.32ms
step:153/500 train_time:88484ms step_avg:578.33ms
step:154/500 train_time:89061ms step_avg:578.32ms
step:155/500 train_time:89641ms step_avg:578.33ms
step:156/500 train_time:90217ms step_avg:578.32ms
step:157/500 train_time:90797ms step_avg:578.33ms
step:158/500 train_time:91374ms step_avg:578.32ms
step:159/500 train_time:91954ms step_avg:578.33ms
step:160/500 train_time:92530ms step_avg:578.31ms
step:161/500 train_time:93110ms step_avg:578.32ms
step:162/500 train_time:93687ms step_avg:578.31ms
step:163/500 train_time:94266ms step_avg:578.32ms
step:164/500 train_time:94843ms step_avg:578.31ms
step:165/500 train_time:95423ms step_avg:578.32ms
step:166/500 train_time:95999ms step_avg:578.31ms
step:167/500 train_time:96579ms step_avg:578.32ms
step:168/500 train_time:97762ms step_avg:581.92ms
step:169/500 train_time:98974ms step_avg:585.64ms
step:170/500 train_time:100183ms step_avg:589.31ms
step:171/500 train_time:101394ms step_avg:592.95ms
step:172/500 train_time:102602ms step_avg:596.52ms
step:173/500 train_time:103814ms step_avg:600.08ms
step:174/500 train_time:105023ms step_avg:603.58ms
step:175/500 train_time:106234ms step_avg:607.05ms
step:176/500 train_time:107441ms step_avg:610.46ms
step:177/500 train_time:108654ms step_avg:613.86ms
step:178/500 train_time:109863ms step_avg:617.21ms
step:179/500 train_time:111074ms step_avg:620.52ms
step:180/500 train_time:112283ms step_avg:623.79ms
step:181/500 train_time:113494ms step_avg:627.04ms
step:182/500 train_time:114702ms step_avg:630.23ms
step:183/500 train_time:115913ms step_avg:633.40ms
step:184/500 train_time:117121ms step_avg:636.53ms
step:185/500 train_time:118333ms step_avg:639.64ms
step:186/500 train_time:119541ms step_avg:642.69ms
step:187/500 train_time:120752ms step_avg:645.73ms
step:188/500 train_time:121961ms step_avg:648.73ms
step:189/500 train_time:123172ms step_avg:651.70ms
step:190/500 train_time:124379ms step_avg:654.63ms
step:191/500 train_time:125592ms step_avg:657.55ms
step:192/500 train_time:126799ms step_avg:660.41ms
step:193/500 train_time:128011ms step_avg:663.27ms
step:194/500 train_time:129219ms step_avg:666.08ms
step:195/500 train_time:130430ms step_avg:668.87ms
step:196/500 train_time:131638ms step_avg:671.62ms
step:197/500 train_time:132849ms step_avg:674.36ms
step:198/500 train_time:134058ms step_avg:677.06ms
step:199/500 train_time:135270ms step_avg:679.75ms
step:200/500 train_time:136478ms step_avg:682.39ms
step:201/500 train_time:137689ms step_avg:685.02ms
step:202/500 train_time:138897ms step_avg:687.61ms
step:203/500 train_time:140110ms step_avg:690.20ms
step:204/500 train_time:141318ms step_avg:692.73ms
step:205/500 train_time:142530ms step_avg:695.27ms
step:206/500 train_time:143738ms step_avg:697.76ms
step:207/500 train_time:144948ms step_avg:700.23ms
step:208/500 train_time:146156ms step_avg:702.68ms
step:209/500 train_time:147369ms step_avg:705.11ms
step:210/500 train_time:148577ms step_avg:707.51ms
step:211/500 train_time:149788ms step_avg:709.89ms
step:212/500 train_time:150996ms step_avg:712.25ms
step:213/500 train_time:152207ms step_avg:714.59ms
step:214/500 train_time:153414ms step_avg:716.89ms
step:215/500 train_time:154626ms step_avg:719.19ms
step:216/500 train_time:155835ms step_avg:721.46ms
step:217/500 train_time:157047ms step_avg:723.72ms
step:218/500 train_time:158255ms step_avg:725.94ms
step:219/500 train_time:159467ms step_avg:728.16ms
step:220/500 train_time:160674ms step_avg:730.34ms
step:221/500 train_time:161883ms step_avg:732.50ms
step:222/500 train_time:163091ms step_avg:734.65ms
step:223/500 train_time:164302ms step_avg:736.78ms
step:224/500 train_time:165511ms step_avg:738.89ms
step:225/500 train_time:166722ms step_avg:740.99ms
step:226/500 train_time:167930ms step_avg:743.05ms
step:227/500 train_time:169140ms step_avg:745.11ms
step:228/500 train_time:170348ms step_avg:747.14ms
step:229/500 train_time:171560ms step_avg:749.17ms
step:230/500 train_time:172768ms step_avg:751.17ms
step:231/500 train_time:173980ms step_avg:753.16ms
step:232/500 train_time:175188ms step_avg:755.12ms
step:233/500 train_time:176399ms step_avg:757.08ms
step:234/500 train_time:177607ms step_avg:759.00ms
step:235/500 train_time:178819ms step_avg:760.93ms
step:236/500 train_time:180026ms step_avg:762.82ms
step:237/500 train_time:181237ms step_avg:764.71ms
step:238/500 train_time:182445ms step_avg:766.57ms
step:239/500 train_time:183655ms step_avg:768.43ms
step:240/500 train_time:184863ms step_avg:770.26ms
step:241/500 train_time:186075ms step_avg:772.10ms
step:242/500 train_time:187282ms step_avg:773.89ms
step:243/500 train_time:188493ms step_avg:775.69ms
step:244/500 train_time:189701ms step_avg:777.46ms
step:245/500 train_time:190912ms step_avg:779.23ms
step:246/500 train_time:192119ms step_avg:780.97ms
step:247/500 train_time:193331ms step_avg:782.72ms
step:248/500 train_time:194538ms step_avg:784.43ms
step:249/500 train_time:195749ms step_avg:786.14ms
step:250/500 train_time:196958ms step_avg:787.83ms
step:250/500 val_loss:5.8952 train_time:197034ms step_avg:788.14ms
step:251/500 train_time:198169ms step_avg:789.52ms
step:252/500 train_time:199375ms step_avg:791.17ms
step:253/500 train_time:200586ms step_avg:792.83ms
step:254/500 train_time:201793ms step_avg:794.46ms
step:255/500 train_time:203003ms step_avg:796.09ms
step:256/500 train_time:204211ms step_avg:797.70ms
step:257/500 train_time:205422ms step_avg:799.31ms
step:258/500 train_time:206629ms step_avg:800.89ms
step:259/500 train_time:207841ms step_avg:802.47ms
step:260/500 train_time:209048ms step_avg:804.03ms
step:261/500 train_time:210259ms step_avg:805.59ms
step:262/500 train_time:211467ms step_avg:807.12ms
step:263/500 train_time:212678ms step_avg:808.66ms
step:264/500 train_time:213885ms step_avg:810.17ms
step:265/500 train_time:215097ms step_avg:811.69ms
step:266/500 train_time:216303ms step_avg:813.17ms
step:267/500 train_time:217513ms step_avg:814.66ms
step:268/500 train_time:218722ms step_avg:816.13ms
step:269/500 train_time:219933ms step_avg:817.59ms
step:270/500 train_time:221140ms step_avg:819.04ms
step:271/500 train_time:222352ms step_avg:820.49ms
step:272/500 train_time:223561ms step_avg:821.91ms
step:273/500 train_time:224771ms step_avg:823.34ms
step:274/500 train_time:225979ms step_avg:824.74ms
step:275/500 train_time:227190ms step_avg:826.15ms
step:276/500 train_time:228398ms step_avg:827.53ms
step:277/500 train_time:229609ms step_avg:828.91ms
step:278/500 train_time:230817ms step_avg:830.28ms
step:279/500 train_time:232028ms step_avg:831.64ms
step:280/500 train_time:233235ms step_avg:832.98ms
step:281/500 train_time:234446ms step_avg:834.33ms
step:282/500 train_time:235654ms step_avg:835.65ms
step:283/500 train_time:236863ms step_avg:836.97ms
step:284/500 train_time:238071ms step_avg:838.28ms
step:285/500 train_time:239283ms step_avg:839.59ms
step:286/500 train_time:240491ms step_avg:840.88ms
step:287/500 train_time:241704ms step_avg:842.17ms
step:288/500 train_time:242911ms step_avg:843.44ms
step:289/500 train_time:244121ms step_avg:844.71ms
step:290/500 train_time:245329ms step_avg:845.96ms
step:291/500 train_time:246540ms step_avg:847.22ms
step:292/500 train_time:247747ms step_avg:848.45ms
step:293/500 train_time:248959ms step_avg:849.69ms
step:294/500 train_time:250166ms step_avg:850.91ms
step:295/500 train_time:251376ms step_avg:852.12ms
step:296/500 train_time:252583ms step_avg:853.32ms
step:297/500 train_time:253795ms step_avg:854.53ms
step:298/500 train_time:255002ms step_avg:855.71ms
step:299/500 train_time:256214ms step_avg:856.90ms
step:300/500 train_time:257421ms step_avg:858.07ms
step:301/500 train_time:258633ms step_avg:859.25ms
step:302/500 train_time:259841ms step_avg:860.40ms
step:303/500 train_time:261052ms step_avg:861.56ms
step:304/500 train_time:262259ms step_avg:862.69ms
step:305/500 train_time:263470ms step_avg:863.84ms
step:306/500 train_time:264678ms step_avg:864.96ms
step:307/500 train_time:265889ms step_avg:866.09ms
step:308/500 train_time:267097ms step_avg:867.20ms
step:309/500 train_time:268308ms step_avg:868.31ms
step:310/500 train_time:269515ms step_avg:869.40ms
step:311/500 train_time:270727ms step_avg:870.51ms
step:312/500 train_time:271934ms step_avg:871.58ms
step:313/500 train_time:273145ms step_avg:872.67ms
step:314/500 train_time:274352ms step_avg:873.73ms
step:315/500 train_time:275564ms step_avg:874.81ms
step:316/500 train_time:276772ms step_avg:875.86ms
step:317/500 train_time:277983ms step_avg:876.92ms
step:318/500 train_time:279192ms step_avg:877.96ms
step:319/500 train_time:280402ms step_avg:879.00ms
step:320/500 train_time:281609ms step_avg:880.03ms
step:321/500 train_time:282820ms step_avg:881.06ms
step:322/500 train_time:284028ms step_avg:882.07ms
step:323/500 train_time:285238ms step_avg:883.09ms
step:324/500 train_time:286446ms step_avg:884.09ms
step:325/500 train_time:287657ms step_avg:885.10ms
step:326/500 train_time:288864ms step_avg:886.09ms
step:327/500 train_time:290076ms step_avg:887.08ms
step:328/500 train_time:291283ms step_avg:888.06ms
step:329/500 train_time:292494ms step_avg:889.04ms
step:330/500 train_time:293701ms step_avg:890.00ms
step:331/500 train_time:294912ms step_avg:890.97ms
step:332/500 train_time:296119ms step_avg:891.92ms
step:333/500 train_time:297330ms step_avg:892.88ms
step:334/500 train_time:299249ms step_avg:895.95ms
step:335/500 train_time:301203ms step_avg:899.11ms
step:336/500 train_time:303152ms step_avg:902.24ms
step:337/500 train_time:305106ms step_avg:905.36ms
step:338/500 train_time:307056ms step_avg:908.45ms
step:339/500 train_time:309008ms step_avg:911.53ms
step:340/500 train_time:310957ms step_avg:914.58ms
step:341/500 train_time:312910ms step_avg:917.62ms
step:342/500 train_time:314859ms step_avg:920.64ms
step:343/500 train_time:316810ms step_avg:923.64ms
step:344/500 train_time:318760ms step_avg:926.63ms
step:345/500 train_time:320712ms step_avg:929.60ms
step:346/500 train_time:322660ms step_avg:932.54ms
step:347/500 train_time:324611ms step_avg:935.48ms
step:348/500 train_time:326562ms step_avg:938.40ms
step:349/500 train_time:328515ms step_avg:941.30ms
step:350/500 train_time:330466ms step_avg:944.19ms
step:351/500 train_time:332418ms step_avg:947.06ms
step:352/500 train_time:334366ms step_avg:949.90ms
step:353/500 train_time:336316ms step_avg:952.74ms
step:354/500 train_time:338265ms step_avg:955.55ms
step:355/500 train_time:340218ms step_avg:958.36ms
step:356/500 train_time:342167ms step_avg:961.14ms
step:357/500 train_time:344117ms step_avg:963.91ms
step:358/500 train_time:346067ms step_avg:966.67ms
step:359/500 train_time:348018ms step_avg:969.41ms
step:360/500 train_time:349967ms step_avg:972.13ms
step:361/500 train_time:351919ms step_avg:974.84ms
step:362/500 train_time:353871ms step_avg:977.54ms
step:363/500 train_time:355820ms step_avg:980.22ms
step:364/500 train_time:357770ms step_avg:982.89ms
step:365/500 train_time:359721ms step_avg:985.54ms
step:366/500 train_time:361671ms step_avg:988.17ms
step:367/500 train_time:363622ms step_avg:990.79ms
step:368/500 train_time:365569ms step_avg:993.39ms
step:369/500 train_time:367519ms step_avg:995.99ms
step:370/500 train_time:369466ms step_avg:998.56ms
step:371/500 train_time:371420ms step_avg:1001.13ms
step:372/500 train_time:373368ms step_avg:1003.68ms
step:373/500 train_time:375320ms step_avg:1006.22ms
step:374/500 train_time:377270ms step_avg:1008.74ms
step:375/500 train_time:379223ms step_avg:1011.26ms
step:376/500 train_time:381174ms step_avg:1013.76ms
step:377/500 train_time:383125ms step_avg:1016.25ms
step:378/500 train_time:385073ms step_avg:1018.71ms
step:379/500 train_time:387023ms step_avg:1021.17ms
step:380/500 train_time:388973ms step_avg:1023.61ms
step:381/500 train_time:390924ms step_avg:1026.05ms
step:382/500 train_time:392873ms step_avg:1028.46ms
step:383/500 train_time:394823ms step_avg:1030.87ms
step:384/500 train_time:396773ms step_avg:1033.26ms
step:385/500 train_time:398721ms step_avg:1035.64ms
step:386/500 train_time:400672ms step_avg:1038.01ms
step:387/500 train_time:402624ms step_avg:1040.37ms
step:388/500 train_time:404572ms step_avg:1042.71ms
step:389/500 train_time:406525ms step_avg:1045.05ms
step:390/500 train_time:408478ms step_avg:1047.38ms
step:391/500 train_time:410428ms step_avg:1049.69ms
step:392/500 train_time:412378ms step_avg:1051.98ms
step:393/500 train_time:414327ms step_avg:1054.27ms
step:394/500 train_time:416277ms step_avg:1056.54ms
step:395/500 train_time:418226ms step_avg:1058.80ms
step:396/500 train_time:420177ms step_avg:1061.05ms
step:397/500 train_time:422127ms step_avg:1063.29ms
step:398/500 train_time:424077ms step_avg:1065.52ms
step:399/500 train_time:426030ms step_avg:1067.74ms
step:400/500 train_time:427979ms step_avg:1069.95ms
step:401/500 train_time:429930ms step_avg:1072.15ms
step:402/500 train_time:431881ms step_avg:1074.33ms
step:403/500 train_time:433832ms step_avg:1076.51ms
step:404/500 train_time:435780ms step_avg:1078.66ms
step:405/500 train_time:437731ms step_avg:1080.82ms
step:406/500 train_time:439680ms step_avg:1082.95ms
step:407/500 train_time:441631ms step_avg:1085.09ms
step:408/500 train_time:443579ms step_avg:1087.20ms
step:409/500 train_time:445532ms step_avg:1089.32ms
step:410/500 train_time:447480ms step_avg:1091.42ms
step:411/500 train_time:449431ms step_avg:1093.51ms
step:412/500 train_time:451380ms step_avg:1095.58ms
step:413/500 train_time:453334ms step_avg:1097.66ms
step:414/500 train_time:455284ms step_avg:1099.72ms
step:415/500 train_time:457233ms step_avg:1101.77ms
step:416/500 train_time:459181ms step_avg:1103.80ms
step:417/500 train_time:461134ms step_avg:1105.84ms
step:418/500 train_time:463082ms step_avg:1107.85ms
step:419/500 train_time:465031ms step_avg:1109.86ms
step:420/500 train_time:466981ms step_avg:1111.86ms
step:421/500 train_time:468934ms step_avg:1113.86ms
step:422/500 train_time:470883ms step_avg:1115.84ms
step:423/500 train_time:472835ms step_avg:1117.81ms
step:424/500 train_time:474784ms step_avg:1119.77ms
step:425/500 train_time:476737ms step_avg:1121.73ms
step:426/500 train_time:478686ms step_avg:1123.68ms
step:427/500 train_time:480638ms step_avg:1125.61ms
step:428/500 train_time:482588ms step_avg:1127.54ms
step:429/500 train_time:484539ms step_avg:1129.46ms
step:430/500 train_time:486490ms step_avg:1131.37ms
step:431/500 train_time:488440ms step_avg:1133.27ms
step:432/500 train_time:490389ms step_avg:1135.16ms
step:433/500 train_time:492339ms step_avg:1137.04ms
step:434/500 train_time:494287ms step_avg:1138.91ms
step:435/500 train_time:496239ms step_avg:1140.78ms
step:436/500 train_time:498185ms step_avg:1142.63ms
step:437/500 train_time:500140ms step_avg:1144.49ms
step:438/500 train_time:502088ms step_avg:1146.32ms
step:439/500 train_time:504041ms step_avg:1148.16ms
step:440/500 train_time:505991ms step_avg:1149.98ms
step:441/500 train_time:507944ms step_avg:1151.80ms
step:442/500 train_time:509893ms step_avg:1153.60ms
step:443/500 train_time:511847ms step_avg:1155.41ms
step:444/500 train_time:513798ms step_avg:1157.20ms
step:445/500 train_time:515750ms step_avg:1158.99ms
step:446/500 train_time:517698ms step_avg:1160.76ms
step:447/500 train_time:519652ms step_avg:1162.53ms
step:448/500 train_time:521602ms step_avg:1164.29ms
step:449/500 train_time:523555ms step_avg:1166.05ms
step:450/500 train_time:525503ms step_avg:1167.78ms
step:451/500 train_time:527457ms step_avg:1169.53ms
step:452/500 train_time:529407ms step_avg:1171.25ms
step:453/500 train_time:531357ms step_avg:1172.97ms
step:454/500 train_time:533303ms step_avg:1174.68ms
step:455/500 train_time:535258ms step_avg:1176.39ms
step:456/500 train_time:537204ms step_avg:1178.08ms
step:457/500 train_time:539157ms step_avg:1179.77ms
step:458/500 train_time:541104ms step_avg:1181.45ms
step:459/500 train_time:543057ms step_avg:1183.13ms
step:460/500 train_time:545004ms step_avg:1184.79ms
step:461/500 train_time:546957ms step_avg:1186.46ms
step:462/500 train_time:548904ms step_avg:1188.10ms
step:463/500 train_time:550857ms step_avg:1189.76ms
step:464/500 train_time:552804ms step_avg:1191.39ms
step:465/500 train_time:554759ms step_avg:1193.03ms
step:466/500 train_time:556705ms step_avg:1194.65ms
step:467/500 train_time:558659ms step_avg:1196.27ms
step:468/500 train_time:560606ms step_avg:1197.88ms
step:469/500 train_time:562556ms step_avg:1199.48ms
step:470/500 train_time:564506ms step_avg:1201.08ms
step:471/500 train_time:566460ms step_avg:1202.68ms
step:472/500 train_time:568408ms step_avg:1204.25ms
step:473/500 train_time:570359ms step_avg:1205.83ms
step:474/500 train_time:572311ms step_avg:1207.41ms
step:475/500 train_time:574264ms step_avg:1208.98ms
step:476/500 train_time:576211ms step_avg:1210.53ms
step:477/500 train_time:578164ms step_avg:1212.08ms
step:478/500 train_time:580112ms step_avg:1213.62ms
step:479/500 train_time:582064ms step_avg:1215.16ms
step:480/500 train_time:584011ms step_avg:1216.69ms
step:481/500 train_time:585964ms step_avg:1218.22ms
step:482/500 train_time:587913ms step_avg:1219.74ms
step:483/500 train_time:589870ms step_avg:1221.26ms
step:484/500 train_time:591818ms step_avg:1222.77ms
step:485/500 train_time:593773ms step_avg:1224.28ms
step:486/500 train_time:595721ms step_avg:1225.76ms
step:487/500 train_time:597674ms step_avg:1227.26ms
step:488/500 train_time:599622ms step_avg:1228.73ms
step:489/500 train_time:601575ms step_avg:1230.21ms
step:490/500 train_time:603522ms step_avg:1231.68ms
step:491/500 train_time:605472ms step_avg:1233.14ms
step:492/500 train_time:607422ms step_avg:1234.60ms
step:493/500 train_time:609372ms step_avg:1236.05ms
step:494/500 train_time:611319ms step_avg:1237.49ms
step:495/500 train_time:613273ms step_avg:1238.93ms
step:496/500 train_time:615220ms step_avg:1240.36ms
step:497/500 train_time:617170ms step_avg:1241.79ms
step:498/500 train_time:619119ms step_avg:1243.21ms
step:499/500 train_time:621072ms step_avg:1244.63ms
step:500/500 train_time:623022ms step_avg:1246.04ms
step:500/500 val_loss:3.5870 train_time:623142ms step_avg:1246.28ms
