[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
logs/lr_sweep_l2_hashrom_sparseadam2_bf5_h6k4v16_500_20260512_203144.txt
Experiment config: world_size=1 grad_accum_steps=8 bigram_vocab_size=251520 run_id=lr_sweep_l2_hashrom_sparseadam2_bf5_h6k4v16_500_20260512_203144 device_capability=sm120 compile_model=0 plain_mlp_train=0 fused_ce_eval=0 rom_bigram=1 rom_token=0 rom_engram_gate=0 rom_write=1 rom_heads=6 rom_key_dim=4 rom_value_dim=16 rom_mqa=0 rom_layer_only=2 rom_output_scale=1.0 rom_short_conv=0 rom_short_conv_kernel=4 rom_state_sparse_embedding=1 rom_state_sparse_adam=1 rom_sparse_adam_lr_mul=2.0 rom_table_nonemb_mult=0.0 rom_non_embedding_params= rom_target_state_params=
Warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 165, 166, 167, 168, 331, 332, 333, 334, 498, 499, 500] for warmup
Resetting Model
step:0/500 val_loss:18.9402 train_time:0ms step_avg:0.03ms
step:1/500 train_time:543ms step_avg:542.57ms
step:27/500 train_time:15278ms step_avg:565.84ms
step:28/500 train_time:15882ms step_avg:567.20ms
step:29/500 train_time:16412ms step_avg:565.91ms
step:30/500 train_time:17015ms step_avg:567.18ms
step:31/500 train_time:17545ms step_avg:565.96ms
step:32/500 train_time:18149ms step_avg:567.14ms
step:33/500 train_time:18678ms step_avg:566.01ms
step:34/500 train_time:19282ms step_avg:567.13ms
step:35/500 train_time:19812ms step_avg:566.05ms
step:36/500 train_time:20416ms step_avg:567.11ms
step:37/500 train_time:20945ms step_avg:566.09ms
step:38/500 train_time:21550ms step_avg:567.09ms
step:39/500 train_time:22079ms step_avg:566.13ms
step:40/500 train_time:22683ms step_avg:567.07ms
step:41/500 train_time:23212ms step_avg:566.15ms
step:42/500 train_time:23816ms step_avg:567.05ms
step:43/500 train_time:24346ms step_avg:566.18ms
step:44/500 train_time:24950ms step_avg:567.04ms
step:45/500 train_time:25479ms step_avg:566.20ms
step:46/500 train_time:26083ms step_avg:567.02ms
step:47/500 train_time:26612ms step_avg:566.22ms
step:48/500 train_time:27216ms step_avg:567.01ms
step:49/500 train_time:27746ms step_avg:566.24ms
step:50/500 train_time:28349ms step_avg:566.99ms
step:51/500 train_time:28879ms step_avg:566.25ms
step:52/500 train_time:29483ms step_avg:566.98ms
step:53/500 train_time:30012ms step_avg:566.27ms
step:54/500 train_time:30616ms step_avg:566.96ms
step:55/500 train_time:31145ms step_avg:566.28ms
step:56/500 train_time:31749ms step_avg:566.95ms
step:57/500 train_time:32278ms step_avg:566.29ms
step:58/500 train_time:32882ms step_avg:566.93ms
step:59/500 train_time:33411ms step_avg:566.29ms
step:60/500 train_time:34015ms step_avg:566.92ms
step:61/500 train_time:34545ms step_avg:566.30ms
step:62/500 train_time:35148ms step_avg:566.91ms
step:63/500 train_time:35678ms step_avg:566.31ms
step:64/500 train_time:36281ms step_avg:566.90ms
step:65/500 train_time:36811ms step_avg:566.32ms
step:66/500 train_time:37414ms step_avg:566.88ms
step:67/500 train_time:37944ms step_avg:566.32ms
step:68/500 train_time:38547ms step_avg:566.87ms
step:69/500 train_time:39077ms step_avg:566.33ms
step:70/500 train_time:39680ms step_avg:566.86ms
step:71/500 train_time:40210ms step_avg:566.33ms
step:72/500 train_time:40813ms step_avg:566.85ms
step:73/500 train_time:41343ms step_avg:566.34ms
step:74/500 train_time:41947ms step_avg:566.85ms
step:75/500 train_time:42476ms step_avg:566.35ms
step:76/500 train_time:43080ms step_avg:566.84ms
step:77/500 train_time:43609ms step_avg:566.35ms
step:78/500 train_time:44213ms step_avg:566.83ms
step:79/500 train_time:44742ms step_avg:566.36ms
step:80/500 train_time:45346ms step_avg:566.82ms
step:81/500 train_time:45875ms step_avg:566.36ms
step:82/500 train_time:46479ms step_avg:566.82ms
step:83/500 train_time:47009ms step_avg:566.37ms
step:84/500 train_time:47613ms step_avg:566.82ms
step:85/500 train_time:48142ms step_avg:566.38ms
step:86/500 train_time:48746ms step_avg:566.82ms
step:87/500 train_time:49276ms step_avg:566.39ms
step:88/500 train_time:49880ms step_avg:566.82ms
step:89/500 train_time:50409ms step_avg:566.39ms
step:90/500 train_time:51013ms step_avg:566.81ms
step:91/500 train_time:51542ms step_avg:566.40ms
step:92/500 train_time:52146ms step_avg:566.80ms
step:93/500 train_time:52675ms step_avg:566.40ms
step:94/500 train_time:53279ms step_avg:566.80ms
step:95/500 train_time:53809ms step_avg:566.41ms
step:96/500 train_time:54413ms step_avg:566.80ms
step:97/500 train_time:54942ms step_avg:566.41ms
step:98/500 train_time:55546ms step_avg:566.80ms
step:99/500 train_time:56076ms step_avg:566.42ms
step:100/500 train_time:56679ms step_avg:566.79ms
step:101/500 train_time:57209ms step_avg:566.42ms
step:102/500 train_time:57813ms step_avg:566.79ms
step:103/500 train_time:58342ms step_avg:566.43ms
step:104/500 train_time:58946ms step_avg:566.79ms
step:105/500 train_time:59476ms step_avg:566.44ms
step:106/500 train_time:60080ms step_avg:566.79ms
step:107/500 train_time:60610ms step_avg:566.44ms
step:108/500 train_time:61214ms step_avg:566.79ms
step:109/500 train_time:61743ms step_avg:566.45ms
step:110/500 train_time:62347ms step_avg:566.79ms
step:111/500 train_time:62877ms step_avg:566.46ms
step:112/500 train_time:63481ms step_avg:566.79ms
step:113/500 train_time:64010ms step_avg:566.46ms
step:114/500 train_time:64613ms step_avg:566.78ms
step:115/500 train_time:65143ms step_avg:566.46ms
step:116/500 train_time:65746ms step_avg:566.78ms
step:117/500 train_time:66275ms step_avg:566.46ms
step:118/500 train_time:66879ms step_avg:566.77ms
step:119/500 train_time:67408ms step_avg:566.46ms
step:120/500 train_time:68012ms step_avg:566.77ms
step:121/500 train_time:68542ms step_avg:566.46ms
step:122/500 train_time:69146ms step_avg:566.77ms
step:123/500 train_time:69675ms step_avg:566.47ms
step:124/500 train_time:70279ms step_avg:566.77ms
step:125/500 train_time:70808ms step_avg:566.47ms
step:126/500 train_time:71412ms step_avg:566.76ms
step:127/500 train_time:71941ms step_avg:566.47ms
step:128/500 train_time:72545ms step_avg:566.76ms
step:129/500 train_time:73074ms step_avg:566.47ms
step:130/500 train_time:73678ms step_avg:566.75ms
step:131/500 train_time:74207ms step_avg:566.46ms
step:132/500 train_time:74810ms step_avg:566.75ms
step:133/500 train_time:75340ms step_avg:566.46ms
step:134/500 train_time:75943ms step_avg:566.74ms
step:135/500 train_time:76472ms step_avg:566.46ms
step:136/500 train_time:77076ms step_avg:566.73ms
step:137/500 train_time:77605ms step_avg:566.46ms
step:138/500 train_time:78209ms step_avg:566.73ms
step:139/500 train_time:78738ms step_avg:566.46ms
step:140/500 train_time:79342ms step_avg:566.73ms
step:141/500 train_time:79871ms step_avg:566.46ms
step:142/500 train_time:80475ms step_avg:566.72ms
step:143/500 train_time:81004ms step_avg:566.46ms
step:144/500 train_time:81607ms step_avg:566.72ms
step:145/500 train_time:82137ms step_avg:566.46ms
step:146/500 train_time:82741ms step_avg:566.72ms
step:147/500 train_time:83270ms step_avg:566.46ms
step:148/500 train_time:83874ms step_avg:566.71ms
step:149/500 train_time:84403ms step_avg:566.46ms
step:150/500 train_time:85007ms step_avg:566.71ms
step:151/500 train_time:85536ms step_avg:566.46ms
step:152/500 train_time:86140ms step_avg:566.71ms
step:153/500 train_time:86669ms step_avg:566.46ms
step:154/500 train_time:87273ms step_avg:566.71ms
step:155/500 train_time:87802ms step_avg:566.47ms
step:156/500 train_time:88406ms step_avg:566.71ms
step:157/500 train_time:88936ms step_avg:566.47ms
step:158/500 train_time:89539ms step_avg:566.70ms
step:159/500 train_time:90068ms step_avg:566.47ms
step:160/500 train_time:90672ms step_avg:566.70ms
step:161/500 train_time:91201ms step_avg:566.47ms
step:162/500 train_time:91805ms step_avg:566.70ms
step:163/500 train_time:92334ms step_avg:566.47ms
step:164/500 train_time:92938ms step_avg:566.69ms
step:165/500 train_time:93467ms step_avg:566.47ms
step:166/500 train_time:94071ms step_avg:566.69ms
step:167/500 train_time:94600ms step_avg:566.46ms
step:168/500 train_time:95842ms step_avg:570.49ms
step:169/500 train_time:96974ms step_avg:573.81ms
step:170/500 train_time:98240ms step_avg:577.88ms
step:171/500 train_time:99373ms step_avg:581.13ms
step:172/500 train_time:100638ms step_avg:585.10ms
step:173/500 train_time:101771ms step_avg:588.27ms
step:174/500 train_time:103037ms step_avg:592.17ms
step:175/500 train_time:104170ms step_avg:595.26ms
step:176/500 train_time:105434ms step_avg:599.05ms
step:177/500 train_time:106568ms step_avg:602.08ms
step:178/500 train_time:107834ms step_avg:605.81ms
step:179/500 train_time:108966ms step_avg:608.75ms
step:180/500 train_time:110232ms step_avg:612.40ms
step:181/500 train_time:111365ms step_avg:615.28ms
step:182/500 train_time:112630ms step_avg:618.85ms
step:183/500 train_time:113763ms step_avg:621.65ms
step:184/500 train_time:115028ms step_avg:625.15ms
step:185/500 train_time:116161ms step_avg:627.90ms
step:186/500 train_time:117426ms step_avg:631.32ms
step:187/500 train_time:118559ms step_avg:634.01ms
step:188/500 train_time:119825ms step_avg:637.37ms
step:189/500 train_time:120957ms step_avg:639.99ms
step:190/500 train_time:122222ms step_avg:643.27ms
step:191/500 train_time:123356ms step_avg:645.84ms
step:192/500 train_time:124620ms step_avg:649.06ms
step:193/500 train_time:125754ms step_avg:651.57ms
step:194/500 train_time:127019ms step_avg:654.74ms
step:195/500 train_time:128151ms step_avg:657.18ms
step:196/500 train_time:129415ms step_avg:660.28ms
step:197/500 train_time:130549ms step_avg:662.69ms
step:198/500 train_time:131814ms step_avg:665.73ms
step:199/500 train_time:132947ms step_avg:668.07ms
step:200/500 train_time:134213ms step_avg:671.06ms
step:201/500 train_time:135345ms step_avg:673.36ms
step:202/500 train_time:136611ms step_avg:676.29ms
step:203/500 train_time:137745ms step_avg:678.54ms
step:204/500 train_time:139009ms step_avg:681.42ms
step:205/500 train_time:140143ms step_avg:683.63ms
step:206/500 train_time:141408ms step_avg:686.45ms
step:207/500 train_time:142540ms step_avg:688.60ms
step:208/500 train_time:143806ms step_avg:691.37ms
step:209/500 train_time:144940ms step_avg:693.49ms
step:210/500 train_time:146206ms step_avg:696.22ms
step:211/500 train_time:147338ms step_avg:698.28ms
step:212/500 train_time:148603ms step_avg:700.96ms
step:213/500 train_time:149735ms step_avg:702.98ms
step:214/500 train_time:151000ms step_avg:705.61ms
step:215/500 train_time:152133ms step_avg:707.60ms
step:216/500 train_time:153399ms step_avg:710.18ms
step:217/500 train_time:154532ms step_avg:712.13ms
step:218/500 train_time:155797ms step_avg:714.66ms
step:219/500 train_time:156930ms step_avg:716.58ms
step:220/500 train_time:158194ms step_avg:719.06ms
step:221/500 train_time:159325ms step_avg:720.93ms
step:222/500 train_time:160590ms step_avg:723.38ms
step:223/500 train_time:161723ms step_avg:725.21ms
step:224/500 train_time:162988ms step_avg:727.62ms
step:225/500 train_time:164121ms step_avg:729.42ms
step:226/500 train_time:165385ms step_avg:731.79ms
step:227/500 train_time:166516ms step_avg:733.55ms
step:228/500 train_time:167782ms step_avg:735.88ms
step:229/500 train_time:168915ms step_avg:737.62ms
step:230/500 train_time:170180ms step_avg:739.92ms
step:231/500 train_time:171314ms step_avg:741.62ms
step:232/500 train_time:172579ms step_avg:743.87ms
step:233/500 train_time:173711ms step_avg:745.54ms
step:234/500 train_time:174975ms step_avg:747.76ms
step:235/500 train_time:176109ms step_avg:749.40ms
step:236/500 train_time:177372ms step_avg:751.58ms
step:237/500 train_time:178504ms step_avg:753.18ms
step:238/500 train_time:179769ms step_avg:755.33ms
step:239/500 train_time:180901ms step_avg:756.91ms
step:240/500 train_time:182166ms step_avg:759.03ms
step:241/500 train_time:183299ms step_avg:760.58ms
step:242/500 train_time:184563ms step_avg:762.66ms
step:243/500 train_time:185695ms step_avg:764.18ms
step:244/500 train_time:186960ms step_avg:766.23ms
step:245/500 train_time:188093ms step_avg:767.73ms
step:246/500 train_time:189357ms step_avg:769.74ms
step:247/500 train_time:190490ms step_avg:771.22ms
step:248/500 train_time:191754ms step_avg:773.20ms
step:249/500 train_time:192886ms step_avg:774.64ms
step:250/500 train_time:194151ms step_avg:776.60ms
step:250/500 val_loss:5.8945 train_time:194156ms step_avg:776.62ms
step:251/500 train_time:195284ms step_avg:778.02ms
step:252/500 train_time:196547ms step_avg:779.95ms
step:253/500 train_time:197680ms step_avg:781.34ms
step:254/500 train_time:198944ms step_avg:783.24ms
step:255/500 train_time:200075ms step_avg:784.61ms
step:256/500 train_time:201341ms step_avg:786.49ms
step:257/500 train_time:202474ms step_avg:787.84ms
step:258/500 train_time:203738ms step_avg:789.68ms
step:259/500 train_time:204871ms step_avg:791.01ms
step:260/500 train_time:206134ms step_avg:792.82ms
step:261/500 train_time:207267ms step_avg:794.13ms
step:262/500 train_time:208532ms step_avg:795.92ms
step:263/500 train_time:209665ms step_avg:797.20ms
step:264/500 train_time:210929ms step_avg:798.97ms
step:265/500 train_time:212062ms step_avg:800.24ms
step:266/500 train_time:213325ms step_avg:801.98ms
step:267/500 train_time:214458ms step_avg:803.21ms
step:268/500 train_time:215723ms step_avg:804.94ms
step:269/500 train_time:216855ms step_avg:806.15ms
step:270/500 train_time:218119ms step_avg:807.85ms
step:271/500 train_time:219253ms step_avg:809.05ms
step:272/500 train_time:220518ms step_avg:810.73ms
step:273/500 train_time:221650ms step_avg:811.90ms
step:274/500 train_time:222916ms step_avg:813.56ms
step:275/500 train_time:224048ms step_avg:814.72ms
step:276/500 train_time:225313ms step_avg:816.35ms
step:277/500 train_time:226445ms step_avg:817.49ms
step:278/500 train_time:227709ms step_avg:819.10ms
step:279/500 train_time:228842ms step_avg:820.22ms
step:280/500 train_time:230107ms step_avg:821.81ms
step:281/500 train_time:231239ms step_avg:822.92ms
step:282/500 train_time:232503ms step_avg:824.48ms
step:283/500 train_time:233634ms step_avg:825.56ms
step:284/500 train_time:234899ms step_avg:827.11ms
step:285/500 train_time:236032ms step_avg:828.18ms
step:286/500 train_time:237297ms step_avg:829.71ms
step:287/500 train_time:238431ms step_avg:830.77ms
step:288/500 train_time:239695ms step_avg:832.27ms
step:289/500 train_time:240827ms step_avg:833.31ms
step:290/500 train_time:242093ms step_avg:834.80ms
step:291/500 train_time:243225ms step_avg:835.82ms
step:292/500 train_time:244489ms step_avg:837.29ms
step:293/500 train_time:245623ms step_avg:838.30ms
step:294/500 train_time:246887ms step_avg:839.75ms
step:295/500 train_time:248019ms step_avg:840.74ms
step:296/500 train_time:249283ms step_avg:842.17ms
step:297/500 train_time:250415ms step_avg:843.15ms
step:298/500 train_time:251680ms step_avg:844.56ms
step:299/500 train_time:252813ms step_avg:845.53ms
step:300/500 train_time:254078ms step_avg:846.93ms
step:301/500 train_time:255212ms step_avg:847.88ms
step:302/500 train_time:256477ms step_avg:849.26ms
step:303/500 train_time:257610ms step_avg:850.20ms
step:304/500 train_time:258874ms step_avg:851.56ms
step:305/500 train_time:260007ms step_avg:852.48ms
step:306/500 train_time:261273ms step_avg:853.83ms
step:307/500 train_time:262404ms step_avg:854.74ms
step:308/500 train_time:263669ms step_avg:856.07ms
step:309/500 train_time:264801ms step_avg:856.96ms
step:310/500 train_time:266066ms step_avg:858.28ms
step:311/500 train_time:267199ms step_avg:859.16ms
step:312/500 train_time:268463ms step_avg:860.46ms
step:313/500 train_time:269594ms step_avg:861.32ms
step:314/500 train_time:270859ms step_avg:862.61ms
step:315/500 train_time:271992ms step_avg:863.47ms
step:316/500 train_time:273257ms step_avg:864.74ms
step:317/500 train_time:274390ms step_avg:865.58ms
step:318/500 train_time:275655ms step_avg:866.84ms
step:319/500 train_time:276787ms step_avg:867.67ms
step:320/500 train_time:278050ms step_avg:868.91ms
step:321/500 train_time:279183ms step_avg:869.73ms
step:322/500 train_time:280448ms step_avg:870.96ms
step:323/500 train_time:281580ms step_avg:871.76ms
step:324/500 train_time:282844ms step_avg:872.98ms
step:325/500 train_time:283976ms step_avg:873.77ms
step:326/500 train_time:285240ms step_avg:874.97ms
step:327/500 train_time:286372ms step_avg:875.76ms
step:328/500 train_time:287636ms step_avg:876.94ms
step:329/500 train_time:288768ms step_avg:877.72ms
step:330/500 train_time:290033ms step_avg:878.89ms
step:331/500 train_time:291165ms step_avg:879.65ms
step:332/500 train_time:292429ms step_avg:880.81ms
step:333/500 train_time:293561ms step_avg:881.57ms
step:334/500 train_time:295564ms step_avg:884.92ms
step:335/500 train_time:297399ms step_avg:887.76ms
step:336/500 train_time:299429ms step_avg:891.16ms
step:337/500 train_time:301264ms step_avg:893.96ms
step:338/500 train_time:303296ms step_avg:897.33ms
step:339/500 train_time:305128ms step_avg:900.08ms
step:340/500 train_time:307160ms step_avg:903.41ms
step:341/500 train_time:308994ms step_avg:906.14ms
step:342/500 train_time:311026ms step_avg:909.43ms
step:343/500 train_time:312857ms step_avg:912.12ms
step:344/500 train_time:314889ms step_avg:915.37ms
step:345/500 train_time:316722ms step_avg:918.03ms
step:346/500 train_time:318751ms step_avg:921.25ms
step:347/500 train_time:320584ms step_avg:923.87ms
step:348/500 train_time:322616ms step_avg:927.06ms
step:349/500 train_time:324450ms step_avg:929.66ms
step:350/500 train_time:326484ms step_avg:932.81ms
step:351/500 train_time:328317ms step_avg:935.38ms
step:352/500 train_time:330348ms step_avg:938.49ms
step:353/500 train_time:332179ms step_avg:941.02ms
step:354/500 train_time:334211ms step_avg:944.10ms
step:355/500 train_time:336046ms step_avg:946.61ms
step:356/500 train_time:338077ms step_avg:949.65ms
step:357/500 train_time:339908ms step_avg:952.12ms
step:358/500 train_time:341940ms step_avg:955.14ms
step:359/500 train_time:343773ms step_avg:957.58ms
step:360/500 train_time:345805ms step_avg:960.57ms
step:361/500 train_time:347637ms step_avg:962.98ms
step:362/500 train_time:349671ms step_avg:965.94ms
step:363/500 train_time:351502ms step_avg:968.33ms
step:364/500 train_time:353535ms step_avg:971.25ms
step:365/500 train_time:355367ms step_avg:973.61ms
step:366/500 train_time:357399ms step_avg:976.50ms
step:367/500 train_time:359231ms step_avg:978.83ms
step:368/500 train_time:361261ms step_avg:981.69ms
step:369/500 train_time:363091ms step_avg:983.99ms
step:370/500 train_time:365121ms step_avg:986.81ms
step:371/500 train_time:366956ms step_avg:989.10ms
step:372/500 train_time:368987ms step_avg:991.90ms
step:373/500 train_time:370820ms step_avg:994.15ms
step:374/500 train_time:372852ms step_avg:996.93ms
step:375/500 train_time:374687ms step_avg:999.17ms
step:376/500 train_time:376722ms step_avg:1001.92ms
step:377/500 train_time:378554ms step_avg:1004.12ms
step:378/500 train_time:380584ms step_avg:1006.84ms
step:379/500 train_time:382417ms step_avg:1009.01ms
step:380/500 train_time:384449ms step_avg:1011.71ms
step:381/500 train_time:386281ms step_avg:1013.86ms
step:382/500 train_time:388312ms step_avg:1016.52ms
step:383/500 train_time:390143ms step_avg:1018.65ms
step:384/500 train_time:392175ms step_avg:1021.29ms
step:385/500 train_time:394004ms step_avg:1023.39ms
step:386/500 train_time:396037ms step_avg:1026.00ms
step:387/500 train_time:397870ms step_avg:1028.09ms
step:388/500 train_time:399901ms step_avg:1030.67ms
step:389/500 train_time:401734ms step_avg:1032.74ms
step:390/500 train_time:403769ms step_avg:1035.31ms
step:391/500 train_time:405600ms step_avg:1037.34ms
step:392/500 train_time:407632ms step_avg:1039.88ms
step:393/500 train_time:409463ms step_avg:1041.89ms
step:394/500 train_time:411494ms step_avg:1044.40ms
step:395/500 train_time:413325ms step_avg:1046.39ms
step:396/500 train_time:415357ms step_avg:1048.88ms
step:397/500 train_time:417189ms step_avg:1050.85ms
step:398/500 train_time:419220ms step_avg:1053.32ms
step:399/500 train_time:421054ms step_avg:1055.27ms
step:400/500 train_time:423086ms step_avg:1057.71ms
step:401/500 train_time:424919ms step_avg:1059.65ms
step:402/500 train_time:426951ms step_avg:1062.07ms
step:403/500 train_time:428783ms step_avg:1063.98ms
step:404/500 train_time:430813ms step_avg:1066.37ms
step:405/500 train_time:432645ms step_avg:1068.26ms
step:406/500 train_time:434677ms step_avg:1070.63ms
step:407/500 train_time:436508ms step_avg:1072.50ms
step:408/500 train_time:438539ms step_avg:1074.85ms
step:409/500 train_time:440374ms step_avg:1076.71ms
step:410/500 train_time:442405ms step_avg:1079.04ms
step:411/500 train_time:444236ms step_avg:1080.87ms
step:412/500 train_time:446267ms step_avg:1083.17ms
step:413/500 train_time:448103ms step_avg:1085.00ms
step:414/500 train_time:450136ms step_avg:1087.28ms
step:415/500 train_time:451966ms step_avg:1089.08ms
step:416/500 train_time:453997ms step_avg:1091.34ms
step:417/500 train_time:455830ms step_avg:1093.12ms
step:418/500 train_time:457862ms step_avg:1095.36ms
step:419/500 train_time:459692ms step_avg:1097.12ms
step:420/500 train_time:461724ms step_avg:1099.34ms
step:421/500 train_time:463558ms step_avg:1101.09ms
step:422/500 train_time:465589ms step_avg:1103.29ms
step:423/500 train_time:467423ms step_avg:1105.02ms
step:424/500 train_time:469454ms step_avg:1107.20ms
step:425/500 train_time:471288ms step_avg:1108.91ms
step:426/500 train_time:473320ms step_avg:1111.08ms
step:427/500 train_time:475151ms step_avg:1112.77ms
step:428/500 train_time:477183ms step_avg:1114.91ms
step:429/500 train_time:479016ms step_avg:1116.59ms
step:430/500 train_time:481051ms step_avg:1118.72ms
step:431/500 train_time:482881ms step_avg:1120.37ms
step:432/500 train_time:484912ms step_avg:1122.48ms
step:433/500 train_time:486743ms step_avg:1124.12ms
step:434/500 train_time:488773ms step_avg:1126.20ms
step:435/500 train_time:490607ms step_avg:1127.83ms
step:436/500 train_time:492636ms step_avg:1129.90ms
step:437/500 train_time:494473ms step_avg:1131.52ms
step:438/500 train_time:496503ms step_avg:1133.57ms
step:439/500 train_time:498337ms step_avg:1135.16ms
step:440/500 train_time:500369ms step_avg:1137.20ms
step:441/500 train_time:502204ms step_avg:1138.78ms
step:442/500 train_time:504235ms step_avg:1140.80ms
step:443/500 train_time:506071ms step_avg:1142.37ms
step:444/500 train_time:508103ms step_avg:1144.38ms
step:445/500 train_time:509938ms step_avg:1145.93ms
step:446/500 train_time:511969ms step_avg:1147.91ms
step:447/500 train_time:513804ms step_avg:1149.45ms
step:448/500 train_time:515836ms step_avg:1151.42ms
step:449/500 train_time:517671ms step_avg:1152.94ms
step:450/500 train_time:519701ms step_avg:1154.89ms
step:451/500 train_time:521537ms step_avg:1156.40ms
step:452/500 train_time:523568ms step_avg:1158.34ms
step:453/500 train_time:525401ms step_avg:1159.83ms
step:454/500 train_time:527427ms step_avg:1161.73ms
step:455/500 train_time:529264ms step_avg:1163.22ms
step:456/500 train_time:531292ms step_avg:1165.11ms
step:457/500 train_time:533126ms step_avg:1166.58ms
step:458/500 train_time:535155ms step_avg:1168.46ms
step:459/500 train_time:536990ms step_avg:1169.91ms
step:460/500 train_time:539020ms step_avg:1171.78ms
step:461/500 train_time:540853ms step_avg:1173.22ms
step:462/500 train_time:542882ms step_avg:1175.07ms
step:463/500 train_time:544717ms step_avg:1176.49ms
step:464/500 train_time:546747ms step_avg:1178.33ms
step:465/500 train_time:548583ms step_avg:1179.75ms
step:466/500 train_time:550611ms step_avg:1181.57ms
step:467/500 train_time:552447ms step_avg:1182.97ms
step:468/500 train_time:554476ms step_avg:1184.78ms
step:469/500 train_time:556309ms step_avg:1186.16ms
step:470/500 train_time:558342ms step_avg:1187.96ms
step:471/500 train_time:560177ms step_avg:1189.34ms
step:472/500 train_time:562207ms step_avg:1191.12ms
step:473/500 train_time:564040ms step_avg:1192.47ms
step:474/500 train_time:566075ms step_avg:1194.25ms
step:475/500 train_time:567908ms step_avg:1195.60ms
step:476/500 train_time:569937ms step_avg:1197.35ms
step:477/500 train_time:571772ms step_avg:1198.68ms
step:478/500 train_time:573801ms step_avg:1200.42ms
step:479/500 train_time:575634ms step_avg:1201.74ms
step:480/500 train_time:577665ms step_avg:1203.47ms
step:481/500 train_time:579498ms step_avg:1204.78ms
step:482/500 train_time:581529ms step_avg:1206.49ms
step:483/500 train_time:583367ms step_avg:1207.80ms
step:484/500 train_time:585398ms step_avg:1209.50ms
step:485/500 train_time:587234ms step_avg:1210.79ms
step:486/500 train_time:589264ms step_avg:1212.48ms
step:487/500 train_time:591098ms step_avg:1213.75ms
step:488/500 train_time:593127ms step_avg:1215.42ms
step:489/500 train_time:594962ms step_avg:1216.69ms
step:490/500 train_time:596992ms step_avg:1218.35ms
step:491/500 train_time:598824ms step_avg:1219.60ms
step:492/500 train_time:600855ms step_avg:1221.25ms
step:493/500 train_time:602687ms step_avg:1222.49ms
step:494/500 train_time:604717ms step_avg:1224.12ms
step:495/500 train_time:606551ms step_avg:1225.35ms
step:496/500 train_time:608581ms step_avg:1226.98ms
step:497/500 train_time:610412ms step_avg:1228.19ms
step:498/500 train_time:612445ms step_avg:1229.81ms
step:499/500 train_time:614279ms step_avg:1231.02ms
step:500/500 train_time:616312ms step_avg:1232.62ms
step:500/500 val_loss:3.5906 train_time:616326ms step_avg:1232.65ms
peak memory allocated: 37170 MiB reserved: 37858 MiB
