[Gloo] Rank 0 is connected to 0 peer ranks. Expected number of connected peer ranks is : 0
logs/engram_perhead_canon_l2_bf5_dim1536_h8_ng3_500_ckpt_20260513_102742.txt
Experiment config: world_size=1 grad_accum_steps=8 bigram_vocab_size=251520 run_id=engram_perhead_canon_l2_bf5_dim1536_h8_ng3_500_ckpt_20260513_102742 device_capability=sm120 compile_model=0 plain_mlp_train=0 fused_ce_eval=0 rom_bigram=0 engram_bigram=1 engram_analyze=0 engram_analyze_tokens=262144 rom_token=0 rom_engram_gate=0 rom_write=0 rom_heads=6 rom_key_dim=4 rom_value_dim=16 rom_mqa=0 rom_layer_only=2 rom_output_scale=1.0 rom_short_conv=0 rom_short_conv_kernel=4 rom_state_sparse_embedding=0 rom_state_sparse_adam=0 rom_state_sparse_sgd=0 rom_sparse_adam_lr_mul=5.0 rom_sparse_adam_beta2=0.95 rom_sparse_sgd_lr_mul=5.0 rom_sparse_sgd_momentum=0.9 rom_table_nonemb_mult=0.0 engram_dim=1536 engram_heads=8 engram_max_ngram=3 engram_short_conv_kernel=4 engram_hash_seed=0 engram_per_head=1 engram_canonicalize=1 rom_non_embedding_params= rom_target_state_params=
Warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 165, 166, 167, 168, 331, 332, 333, 334, 498, 499, 500] for warmup
Resetting Model
step:0/500 val_loss:18.9378 train_time:0ms step_avg:0.03ms
step:1/500 train_time:616ms step_avg:616.21ms
step:51/500 train_time:32953ms step_avg:646.13ms
step:52/500 train_time:33596ms step_avg:646.09ms
step:53/500 train_time:34246ms step_avg:646.15ms
step:54/500 train_time:34890ms step_avg:646.11ms
step:55/500 train_time:35539ms step_avg:646.17ms
step:56/500 train_time:36183ms step_avg:646.13ms
step:57/500 train_time:36833ms step_avg:646.19ms
step:58/500 train_time:37477ms step_avg:646.15ms
step:59/500 train_time:38126ms step_avg:646.20ms
step:60/500 train_time:38770ms step_avg:646.16ms
step:61/500 train_time:39419ms step_avg:646.22ms
step:62/500 train_time:40064ms step_avg:646.19ms
step:63/500 train_time:40713ms step_avg:646.23ms
step:64/500 train_time:41357ms step_avg:646.20ms
step:65/500 train_time:42006ms step_avg:646.25ms
step:66/500 train_time:42650ms step_avg:646.22ms
step:67/500 train_time:43299ms step_avg:646.26ms
step:68/500 train_time:43943ms step_avg:646.22ms
step:69/500 train_time:44592ms step_avg:646.27ms
step:70/500 train_time:45237ms step_avg:646.24ms
step:71/500 train_time:45885ms step_avg:646.27ms
step:72/500 train_time:46529ms step_avg:646.24ms
step:73/500 train_time:47179ms step_avg:646.28ms
step:74/500 train_time:47822ms step_avg:646.25ms
step:75/500 train_time:48472ms step_avg:646.29ms
step:76/500 train_time:49115ms step_avg:646.25ms
step:77/500 train_time:49764ms step_avg:646.29ms
step:78/500 train_time:50409ms step_avg:646.26ms
step:79/500 train_time:51058ms step_avg:646.30ms
step:80/500 train_time:51701ms step_avg:646.27ms
step:81/500 train_time:52351ms step_avg:646.30ms
step:82/500 train_time:52994ms step_avg:646.27ms
step:83/500 train_time:53644ms step_avg:646.31ms
step:84/500 train_time:54287ms step_avg:646.28ms
step:85/500 train_time:54936ms step_avg:646.31ms
step:86/500 train_time:55580ms step_avg:646.28ms
step:87/500 train_time:56230ms step_avg:646.32ms
step:88/500 train_time:56874ms step_avg:646.29ms
step:89/500 train_time:57523ms step_avg:646.32ms
step:90/500 train_time:58166ms step_avg:646.29ms
step:91/500 train_time:58816ms step_avg:646.33ms
step:92/500 train_time:59459ms step_avg:646.30ms
step:93/500 train_time:60109ms step_avg:646.33ms
step:94/500 train_time:60752ms step_avg:646.30ms
step:95/500 train_time:61401ms step_avg:646.33ms
step:96/500 train_time:62045ms step_avg:646.31ms
step:97/500 train_time:62695ms step_avg:646.34ms
step:98/500 train_time:63338ms step_avg:646.31ms
step:99/500 train_time:63988ms step_avg:646.34ms
step:100/500 train_time:64632ms step_avg:646.32ms
step:101/500 train_time:65281ms step_avg:646.34ms
step:102/500 train_time:65924ms step_avg:646.32ms
step:103/500 train_time:66573ms step_avg:646.34ms
step:104/500 train_time:67218ms step_avg:646.32ms
step:105/500 train_time:67867ms step_avg:646.35ms
step:106/500 train_time:68510ms step_avg:646.32ms
step:107/500 train_time:69160ms step_avg:646.35ms
step:108/500 train_time:69804ms step_avg:646.33ms
step:109/500 train_time:70453ms step_avg:646.36ms
step:110/500 train_time:71097ms step_avg:646.34ms
step:111/500 train_time:71746ms step_avg:646.36ms
step:112/500 train_time:72390ms step_avg:646.34ms
step:113/500 train_time:73039ms step_avg:646.37ms
step:114/500 train_time:73683ms step_avg:646.35ms
step:115/500 train_time:74332ms step_avg:646.37ms
step:116/500 train_time:74976ms step_avg:646.34ms
step:117/500 train_time:75625ms step_avg:646.37ms
step:118/500 train_time:76269ms step_avg:646.35ms
step:119/500 train_time:76918ms step_avg:646.37ms
step:120/500 train_time:77562ms step_avg:646.35ms
step:121/500 train_time:78212ms step_avg:646.38ms
step:122/500 train_time:78856ms step_avg:646.36ms
step:123/500 train_time:79505ms step_avg:646.38ms
step:124/500 train_time:80149ms step_avg:646.36ms
step:125/500 train_time:80798ms step_avg:646.38ms
step:126/500 train_time:81442ms step_avg:646.37ms
step:127/500 train_time:82091ms step_avg:646.38ms
step:128/500 train_time:82735ms step_avg:646.37ms
step:129/500 train_time:83385ms step_avg:646.39ms
step:130/500 train_time:84028ms step_avg:646.37ms
step:131/500 train_time:84676ms step_avg:646.38ms
step:132/500 train_time:85320ms step_avg:646.36ms
step:133/500 train_time:85969ms step_avg:646.38ms
step:134/500 train_time:86613ms step_avg:646.36ms
step:135/500 train_time:87262ms step_avg:646.39ms
step:136/500 train_time:87906ms step_avg:646.36ms
step:137/500 train_time:88555ms step_avg:646.38ms
step:138/500 train_time:89198ms step_avg:646.37ms
step:139/500 train_time:89848ms step_avg:646.39ms
step:140/500 train_time:90492ms step_avg:646.37ms
step:141/500 train_time:91141ms step_avg:646.39ms
step:142/500 train_time:91784ms step_avg:646.37ms
step:143/500 train_time:92433ms step_avg:646.39ms
step:144/500 train_time:93077ms step_avg:646.37ms
step:145/500 train_time:93726ms step_avg:646.39ms
step:146/500 train_time:94370ms step_avg:646.37ms
step:147/500 train_time:95019ms step_avg:646.39ms
step:148/500 train_time:95662ms step_avg:646.37ms
step:149/500 train_time:96311ms step_avg:646.39ms
step:150/500 train_time:96955ms step_avg:646.37ms
step:151/500 train_time:97604ms step_avg:646.38ms
step:152/500 train_time:98248ms step_avg:646.37ms
step:153/500 train_time:98897ms step_avg:646.39ms
step:154/500 train_time:99541ms step_avg:646.37ms
step:155/500 train_time:100190ms step_avg:646.39ms
step:156/500 train_time:100834ms step_avg:646.37ms
step:157/500 train_time:101483ms step_avg:646.39ms
step:158/500 train_time:102126ms step_avg:646.37ms
step:159/500 train_time:102775ms step_avg:646.39ms
step:160/500 train_time:103419ms step_avg:646.37ms
step:161/500 train_time:104068ms step_avg:646.39ms
step:162/500 train_time:104712ms step_avg:646.37ms
step:163/500 train_time:105361ms step_avg:646.38ms
step:164/500 train_time:106005ms step_avg:646.37ms
step:165/500 train_time:106654ms step_avg:646.39ms
step:166/500 train_time:107297ms step_avg:646.37ms
step:167/500 train_time:107946ms step_avg:646.38ms
step:168/500 train_time:109250ms step_avg:650.30ms
step:169/500 train_time:110588ms step_avg:654.36ms
step:170/500 train_time:111921ms step_avg:658.36ms
step:171/500 train_time:113260ms step_avg:662.34ms
step:172/500 train_time:114593ms step_avg:666.24ms
step:173/500 train_time:115931ms step_avg:670.12ms
step:174/500 train_time:117264ms step_avg:673.93ms
step:175/500 train_time:118602ms step_avg:677.72ms
step:176/500 train_time:119933ms step_avg:681.44ms
step:177/500 train_time:121272ms step_avg:685.15ms
step:178/500 train_time:122605ms step_avg:688.79ms
step:179/500 train_time:123942ms step_avg:692.41ms
step:180/500 train_time:125276ms step_avg:695.98ms
step:181/500 train_time:126613ms step_avg:699.52ms
step:182/500 train_time:127945ms step_avg:703.00ms
step:183/500 train_time:129283ms step_avg:706.47ms
step:184/500 train_time:130616ms step_avg:709.87ms
step:185/500 train_time:131954ms step_avg:713.27ms
step:186/500 train_time:133286ms step_avg:716.59ms
step:187/500 train_time:134624ms step_avg:719.92ms
step:188/500 train_time:135958ms step_avg:723.18ms
step:189/500 train_time:137296ms step_avg:726.43ms
step:190/500 train_time:138629ms step_avg:729.63ms
step:191/500 train_time:139969ms step_avg:732.82ms
step:192/500 train_time:141301ms step_avg:735.94ms
step:193/500 train_time:142639ms step_avg:739.06ms
step:194/500 train_time:143972ms step_avg:742.12ms
step:195/500 train_time:145309ms step_avg:745.18ms
step:196/500 train_time:146641ms step_avg:748.17ms
step:197/500 train_time:147979ms step_avg:751.16ms
step:198/500 train_time:149312ms step_avg:754.10ms
step:199/500 train_time:150650ms step_avg:757.04ms
step:200/500 train_time:151984ms step_avg:759.92ms
step:201/500 train_time:153321ms step_avg:762.79ms
step:202/500 train_time:154653ms step_avg:765.61ms
step:203/500 train_time:155993ms step_avg:768.44ms
step:204/500 train_time:157325ms step_avg:771.20ms
step:205/500 train_time:158664ms step_avg:773.97ms
step:206/500 train_time:159996ms step_avg:776.68ms
step:207/500 train_time:161334ms step_avg:779.39ms
step:208/500 train_time:162666ms step_avg:782.05ms
step:209/500 train_time:164005ms step_avg:784.71ms
step:210/500 train_time:165338ms step_avg:787.32ms
step:211/500 train_time:166675ms step_avg:789.93ms
step:212/500 train_time:168008ms step_avg:792.49ms
step:213/500 train_time:169344ms step_avg:795.04ms
step:214/500 train_time:170677ms step_avg:797.55ms
step:215/500 train_time:172015ms step_avg:800.07ms
step:216/500 train_time:173348ms step_avg:802.54ms
step:217/500 train_time:174686ms step_avg:805.01ms
step:218/500 train_time:176019ms step_avg:807.43ms
step:219/500 train_time:177357ms step_avg:809.85ms
step:220/500 train_time:178689ms step_avg:812.22ms
step:221/500 train_time:180024ms step_avg:814.59ms
step:222/500 train_time:181357ms step_avg:816.92ms
step:223/500 train_time:182695ms step_avg:819.26ms
step:224/500 train_time:184027ms step_avg:821.55ms
step:225/500 train_time:185365ms step_avg:823.85ms
step:226/500 train_time:186697ms step_avg:826.09ms
step:227/500 train_time:188033ms step_avg:828.34ms
step:228/500 train_time:189366ms step_avg:830.55ms
step:229/500 train_time:190704ms step_avg:832.77ms
step:230/500 train_time:192037ms step_avg:834.94ms
step:231/500 train_time:193375ms step_avg:837.12ms
step:232/500 train_time:194707ms step_avg:839.26ms
step:233/500 train_time:196045ms step_avg:841.39ms
step:234/500 train_time:197376ms step_avg:843.49ms
step:235/500 train_time:198715ms step_avg:845.60ms
step:236/500 train_time:200046ms step_avg:847.65ms
step:237/500 train_time:201383ms step_avg:849.72ms
step:238/500 train_time:202715ms step_avg:851.75ms
step:239/500 train_time:204052ms step_avg:853.77ms
step:240/500 train_time:205385ms step_avg:855.77ms
step:241/500 train_time:206723ms step_avg:857.77ms
step:242/500 train_time:208055ms step_avg:859.73ms
step:243/500 train_time:209392ms step_avg:861.69ms
step:244/500 train_time:210725ms step_avg:863.63ms
step:245/500 train_time:212062ms step_avg:865.56ms
step:246/500 train_time:213394ms step_avg:867.46ms
step:247/500 train_time:214732ms step_avg:869.36ms
step:248/500 train_time:216064ms step_avg:871.22ms
step:249/500 train_time:217401ms step_avg:873.10ms
step:250/500 train_time:218735ms step_avg:874.94ms
step:250/500 val_loss:5.9133 train_time:218823ms step_avg:875.29ms
step:251/500 train_time:220072ms step_avg:876.78ms
step:252/500 train_time:221403ms step_avg:878.58ms
step:253/500 train_time:222741ms step_avg:880.40ms
step:254/500 train_time:224073ms step_avg:882.18ms
step:255/500 train_time:225409ms step_avg:883.96ms
step:256/500 train_time:226741ms step_avg:885.71ms
step:257/500 train_time:228079ms step_avg:887.47ms
step:258/500 train_time:229411ms step_avg:889.19ms
step:259/500 train_time:230749ms step_avg:890.92ms
step:260/500 train_time:232080ms step_avg:892.62ms
step:261/500 train_time:233417ms step_avg:894.32ms
step:262/500 train_time:234750ms step_avg:895.99ms
step:263/500 train_time:236087ms step_avg:897.67ms
step:264/500 train_time:237419ms step_avg:899.31ms
step:265/500 train_time:238757ms step_avg:900.97ms
step:266/500 train_time:240087ms step_avg:902.58ms
step:267/500 train_time:241424ms step_avg:904.21ms
step:268/500 train_time:242756ms step_avg:905.81ms
step:269/500 train_time:244094ms step_avg:907.41ms
step:270/500 train_time:245425ms step_avg:908.98ms
step:271/500 train_time:246763ms step_avg:910.57ms
step:272/500 train_time:248096ms step_avg:912.12ms
step:273/500 train_time:249433ms step_avg:913.67ms
step:274/500 train_time:250765ms step_avg:915.20ms
step:275/500 train_time:252103ms step_avg:916.74ms
step:276/500 train_time:253435ms step_avg:918.24ms
step:277/500 train_time:254773ms step_avg:919.76ms
step:278/500 train_time:256105ms step_avg:921.24ms
step:279/500 train_time:257442ms step_avg:922.73ms
step:280/500 train_time:258775ms step_avg:924.20ms
step:281/500 train_time:260112ms step_avg:925.67ms
step:282/500 train_time:261444ms step_avg:927.11ms
step:283/500 train_time:262780ms step_avg:928.55ms
step:284/500 train_time:264113ms step_avg:929.97ms
step:285/500 train_time:265450ms step_avg:931.40ms
step:286/500 train_time:266782ms step_avg:932.80ms
step:287/500 train_time:268121ms step_avg:934.22ms
step:288/500 train_time:269452ms step_avg:935.60ms
step:289/500 train_time:270790ms step_avg:936.99ms
step:290/500 train_time:272122ms step_avg:938.35ms
step:291/500 train_time:273459ms step_avg:939.72ms
step:292/500 train_time:274791ms step_avg:941.06ms
step:293/500 train_time:276129ms step_avg:942.42ms
step:294/500 train_time:277462ms step_avg:943.75ms
step:295/500 train_time:278798ms step_avg:945.08ms
step:296/500 train_time:280130ms step_avg:946.38ms
step:297/500 train_time:281467ms step_avg:947.70ms
step:298/500 train_time:282799ms step_avg:948.99ms
step:299/500 train_time:284137ms step_avg:950.29ms
step:300/500 train_time:285470ms step_avg:951.57ms
step:301/500 train_time:286809ms step_avg:952.85ms
step:302/500 train_time:288142ms step_avg:954.11ms
step:303/500 train_time:289479ms step_avg:955.38ms
step:304/500 train_time:290811ms step_avg:956.61ms
step:305/500 train_time:292148ms step_avg:957.86ms
step:306/500 train_time:293481ms step_avg:959.09ms
step:307/500 train_time:294818ms step_avg:960.32ms
step:308/500 train_time:296150ms step_avg:961.53ms
step:309/500 train_time:297488ms step_avg:962.74ms
step:310/500 train_time:298820ms step_avg:963.94ms
step:311/500 train_time:300159ms step_avg:965.14ms
step:312/500 train_time:301490ms step_avg:966.31ms
step:313/500 train_time:302827ms step_avg:967.50ms
step:314/500 train_time:304158ms step_avg:968.66ms
step:315/500 train_time:305497ms step_avg:969.83ms
step:316/500 train_time:306831ms step_avg:970.98ms
step:317/500 train_time:308168ms step_avg:972.14ms
step:318/500 train_time:309501ms step_avg:973.27ms
step:319/500 train_time:310838ms step_avg:974.41ms
step:320/500 train_time:312169ms step_avg:975.53ms
step:321/500 train_time:313506ms step_avg:976.65ms
step:322/500 train_time:314839ms step_avg:977.76ms
step:323/500 train_time:316176ms step_avg:978.87ms
step:324/500 train_time:317508ms step_avg:979.96ms
step:325/500 train_time:318845ms step_avg:981.06ms
step:326/500 train_time:320177ms step_avg:982.14ms
step:327/500 train_time:321515ms step_avg:983.23ms
step:328/500 train_time:322847ms step_avg:984.29ms
step:329/500 train_time:324184ms step_avg:985.36ms
step:330/500 train_time:325516ms step_avg:986.41ms
step:331/500 train_time:326854ms step_avg:987.47ms
step:332/500 train_time:328186ms step_avg:988.51ms
step:333/500 train_time:329523ms step_avg:989.56ms
step:334/500 train_time:331618ms step_avg:992.87ms
step:335/500 train_time:333756ms step_avg:996.29ms
step:336/500 train_time:335886ms step_avg:999.66ms
step:337/500 train_time:338023ms step_avg:1003.04ms
step:338/500 train_time:340155ms step_avg:1006.38ms
step:339/500 train_time:342290ms step_avg:1009.71ms
step:340/500 train_time:344422ms step_avg:1013.00ms
step:341/500 train_time:346559ms step_avg:1016.30ms
step:342/500 train_time:348690ms step_avg:1019.56ms
step:343/500 train_time:350824ms step_avg:1022.81ms
step:344/500 train_time:352955ms step_avg:1026.03ms
step:345/500 train_time:355091ms step_avg:1029.25ms
step:346/500 train_time:357220ms step_avg:1032.43ms
step:347/500 train_time:359356ms step_avg:1035.61ms
step:348/500 train_time:361489ms step_avg:1038.76ms
step:349/500 train_time:363625ms step_avg:1041.91ms
step:350/500 train_time:365758ms step_avg:1045.02ms
step:351/500 train_time:367894ms step_avg:1048.13ms
step:352/500 train_time:370024ms step_avg:1051.21ms
step:353/500 train_time:372158ms step_avg:1054.27ms
step:354/500 train_time:374288ms step_avg:1057.31ms
step:355/500 train_time:376425ms step_avg:1060.35ms
step:356/500 train_time:378557ms step_avg:1063.36ms
step:357/500 train_time:380690ms step_avg:1066.36ms
step:358/500 train_time:382822ms step_avg:1069.34ms
step:359/500 train_time:384957ms step_avg:1072.30ms
step:360/500 train_time:387088ms step_avg:1075.25ms
step:361/500 train_time:389223ms step_avg:1078.18ms
step:362/500 train_time:391357ms step_avg:1081.10ms
step:363/500 train_time:393490ms step_avg:1084.00ms
step:364/500 train_time:395623ms step_avg:1086.88ms
step:365/500 train_time:397758ms step_avg:1089.75ms
step:366/500 train_time:399889ms step_avg:1092.59ms
step:367/500 train_time:402024ms step_avg:1095.43ms
step:368/500 train_time:404153ms step_avg:1098.24ms
step:369/500 train_time:406287ms step_avg:1101.05ms
step:370/500 train_time:408416ms step_avg:1103.83ms
step:371/500 train_time:410554ms step_avg:1106.61ms
step:372/500 train_time:412684ms step_avg:1109.36ms
step:373/500 train_time:414820ms step_avg:1112.12ms
step:374/500 train_time:416952ms step_avg:1114.84ms
step:375/500 train_time:419089ms step_avg:1117.57ms
step:376/500 train_time:421222ms step_avg:1120.27ms
step:377/500 train_time:423357ms step_avg:1122.96ms
step:378/500 train_time:425487ms step_avg:1125.63ms
step:379/500 train_time:427621ms step_avg:1128.29ms
step:380/500 train_time:429753ms step_avg:1130.93ms
step:381/500 train_time:431888ms step_avg:1133.56ms
step:382/500 train_time:434018ms step_avg:1136.17ms
step:383/500 train_time:436153ms step_avg:1138.78ms
step:384/500 train_time:438284ms step_avg:1141.37ms
step:385/500 train_time:440416ms step_avg:1143.94ms
step:386/500 train_time:442549ms step_avg:1146.50ms
step:387/500 train_time:444684ms step_avg:1149.05ms
step:388/500 train_time:446814ms step_avg:1151.58ms
step:389/500 train_time:448951ms step_avg:1154.11ms
step:390/500 train_time:451086ms step_avg:1156.63ms
step:391/500 train_time:453220ms step_avg:1159.13ms
step:392/500 train_time:455352ms step_avg:1161.61ms
step:393/500 train_time:457485ms step_avg:1164.08ms
step:394/500 train_time:459616ms step_avg:1166.54ms
step:395/500 train_time:461749ms step_avg:1168.99ms
step:396/500 train_time:463881ms step_avg:1171.42ms
step:397/500 train_time:466015ms step_avg:1173.84ms
step:398/500 train_time:468147ms step_avg:1176.25ms
step:399/500 train_time:470283ms step_avg:1178.65ms
step:400/500 train_time:472414ms step_avg:1181.04ms
step:401/500 train_time:474550ms step_avg:1183.42ms
step:402/500 train_time:476681ms step_avg:1185.77ms
step:403/500 train_time:478816ms step_avg:1188.13ms
step:404/500 train_time:480945ms step_avg:1190.46ms
step:405/500 train_time:483079ms step_avg:1192.79ms
step:406/500 train_time:485210ms step_avg:1195.10ms
step:407/500 train_time:487344ms step_avg:1197.41ms
step:408/500 train_time:489474ms step_avg:1199.69ms
step:409/500 train_time:491612ms step_avg:1201.98ms
step:410/500 train_time:493742ms step_avg:1204.25ms
step:411/500 train_time:495876ms step_avg:1206.51ms
step:412/500 train_time:498007ms step_avg:1208.75ms
step:413/500 train_time:500144ms step_avg:1211.00ms
step:414/500 train_time:502277ms step_avg:1213.23ms
step:415/500 train_time:504410ms step_avg:1215.45ms
step:416/500 train_time:506540ms step_avg:1217.64ms
step:417/500 train_time:508676ms step_avg:1219.85ms
step:418/500 train_time:510807ms step_avg:1222.03ms
step:419/500 train_time:512940ms step_avg:1224.20ms
step:420/500 train_time:515072ms step_avg:1226.36ms
step:421/500 train_time:517208ms step_avg:1228.52ms
step:422/500 train_time:519339ms step_avg:1230.66ms
step:423/500 train_time:521475ms step_avg:1232.80ms
step:424/500 train_time:523606ms step_avg:1234.92ms
step:425/500 train_time:525743ms step_avg:1237.04ms
step:426/500 train_time:527874ms step_avg:1239.14ms
step:427/500 train_time:530009ms step_avg:1241.24ms
step:428/500 train_time:532141ms step_avg:1243.32ms
step:429/500 train_time:534276ms step_avg:1245.40ms
step:430/500 train_time:536409ms step_avg:1247.46ms
step:431/500 train_time:538543ms step_avg:1249.52ms
step:432/500 train_time:540674ms step_avg:1251.56ms
step:433/500 train_time:542809ms step_avg:1253.60ms
step:434/500 train_time:544938ms step_avg:1255.62ms
step:435/500 train_time:547074ms step_avg:1257.64ms
step:436/500 train_time:549203ms step_avg:1259.64ms
step:437/500 train_time:551342ms step_avg:1261.65ms
step:438/500 train_time:553471ms step_avg:1263.63ms
step:439/500 train_time:555608ms step_avg:1265.62ms
step:440/500 train_time:557740ms step_avg:1267.59ms
step:441/500 train_time:559878ms step_avg:1269.56ms
step:442/500 train_time:562008ms step_avg:1271.51ms
step:443/500 train_time:564147ms step_avg:1273.47ms
step:444/500 train_time:566279ms step_avg:1275.40ms
step:445/500 train_time:568415ms step_avg:1277.34ms
step:446/500 train_time:570546ms step_avg:1279.25ms
step:447/500 train_time:572684ms step_avg:1281.17ms
step:448/500 train_time:574816ms step_avg:1283.07ms
step:449/500 train_time:576953ms step_avg:1284.97ms
step:450/500 train_time:579083ms step_avg:1286.85ms
step:451/500 train_time:581222ms step_avg:1288.74ms
step:452/500 train_time:583352ms step_avg:1290.60ms
step:453/500 train_time:585487ms step_avg:1292.47ms
step:454/500 train_time:587614ms step_avg:1294.30ms
step:455/500 train_time:589753ms step_avg:1296.16ms
step:456/500 train_time:591881ms step_avg:1297.98ms
step:457/500 train_time:594017ms step_avg:1299.82ms
step:458/500 train_time:596146ms step_avg:1301.63ms
step:459/500 train_time:598283ms step_avg:1303.45ms
step:460/500 train_time:600412ms step_avg:1305.24ms
step:461/500 train_time:602549ms step_avg:1307.05ms
step:462/500 train_time:604678ms step_avg:1308.83ms
step:463/500 train_time:606815ms step_avg:1310.62ms
step:464/500 train_time:608944ms step_avg:1312.38ms
step:465/500 train_time:611083ms step_avg:1314.16ms
step:466/500 train_time:613212ms step_avg:1315.91ms
step:467/500 train_time:615350ms step_avg:1317.67ms
step:468/500 train_time:617479ms step_avg:1319.40ms
step:469/500 train_time:619612ms step_avg:1321.14ms
step:470/500 train_time:621745ms step_avg:1322.86ms
step:471/500 train_time:623883ms step_avg:1324.59ms
step:472/500 train_time:626012ms step_avg:1326.30ms
step:473/500 train_time:628148ms step_avg:1328.01ms
step:474/500 train_time:630282ms step_avg:1329.71ms
step:475/500 train_time:632418ms step_avg:1331.41ms
step:476/500 train_time:634547ms step_avg:1333.08ms
step:477/500 train_time:636685ms step_avg:1334.77ms
step:478/500 train_time:638815ms step_avg:1336.43ms
step:479/500 train_time:640951ms step_avg:1338.10ms
step:480/500 train_time:643081ms step_avg:1339.75ms
step:481/500 train_time:645216ms step_avg:1341.41ms
step:482/500 train_time:647347ms step_avg:1343.04ms
step:483/500 train_time:649487ms step_avg:1344.69ms
step:484/500 train_time:651618ms step_avg:1346.32ms
step:485/500 train_time:653757ms step_avg:1347.95ms
step:486/500 train_time:655885ms step_avg:1349.56ms
step:487/500 train_time:658022ms step_avg:1351.18ms
step:488/500 train_time:660152ms step_avg:1352.77ms
step:489/500 train_time:662288ms step_avg:1354.37ms
step:490/500 train_time:664418ms step_avg:1355.96ms
step:491/500 train_time:666552ms step_avg:1357.54ms
step:492/500 train_time:668683ms step_avg:1359.11ms
step:493/500 train_time:670817ms step_avg:1360.68ms
step:494/500 train_time:672946ms step_avg:1362.24ms
